transacao_id,usuario_id,data_transacao,mes_referencia,descricao_original,descricao_normalizada,valor,tipo,categoria,subcategoria,estabelecimento,forma_pagamento,parcelas,recorrente,canal,estado,cidade,split,fonte
TX000079452,USR000703,2025-07-02,2025-07,DEB Auto Center LTDA,deb auto center ltda,527.61,DESPESA,TRANSPORTE,MANUTENCAO_VEICULO,Auto Center,PIX,1,0,WEB,ES,Vitoria,TRAIN,SINTETICO
TX000080138,USR000709,2025-07-02,2025-07,Lava Jato Prem 113,lava jato prem 113,838.31,DESPESA,TRANSPORTE,MANUTENCAO_VEICULO,Lava Jato Premium,PIX,1,0,DEBITO_AUTOMATICO,BA,Salvador,TRAIN,SINTETICO
TX000082431,USR000729,2025-07-02,2025-07,APLICACAO FUNDO,aplicacao fundo,596.03,INVESTIMENTO,INVESTIMENTOS,FUNDO,Aplicacao Fundo,DEBITO_CONTA,1,1,APP,BA,Feira de Santana,TRAIN,SINTETICO
TX000083220,USR000736,2025-07-02,2025-07,Atacadao,atacadao,913.02,DESPESA,ALIMENTACAO,SUPERMERCADO,Atacadao,PIX,1,0,APP,CE,Fortaleza,VALIDATION,SINTETICO
TX000083772,USR000741,2025-07-02,2025-07,S4BESP,s4besp,5888.74,DESPESA,MORADIA,AGUA,Sabesp,CARTAO_CREDITO,1,1,ATM,PE,Recife,TRAIN,SINTETICO
TX000084332,USR000746,2025-07-02,2025-07,TOK-STOK,tok stok,1136.64,DESPESA,COMPRAS,CASA,Tok Stok,CARTAO_CREDITO,1,0,DEBITO_AUTOMATICO,DF,Brasilia,TRAIN,SINTETICO
TX000084598,USR000748,2025-07-02,2025-07,PLANO PGBL,plano pgbl,186.39,INVESTIMENTO,INVESTIMENTOS,PREVIDENCIA,Plano PGBL,DEBITO_CONTA,1,1,APP,DF,Brasilia,TRAIN,SINTETICO
TX000085027,USR000752,2025-07-02,2025-07,Metro,metro,1137.17,DESPESA,TRANSPORTE,TRANSPORTE_PUBLICO,Metro,DEBITO_AUTOMATICO,1,0,DEBITO_AUTOMATICO,PR,Maringa,TRAIN,SINTETICO
TX000085471,USR000756,2025-07-02,2025-07,Azul Seguro 793,azul seguro 793,639.4,DESPESA,SERVICOS,SEGURO,Azul Seguros,PIX,1,1,DEBITO_AUTOMATICO,BA,Feira de Santana,VALIDATION,SINTETICO
TX000085472,USR000756,2025-07-02,2025-07,PADARIA CENTRAL REST,padaria central rest,190.6,DESPESA,ALIMENTACAO,RESTAURANTE,Padaria Central,DEBITO_AUTOMATICO,1,0,WEB,BA,Feira de Santana,VALIDATION,SINTETICO
TX000085477,USR000756,2025-07-02,2025-07,Uber,uber,470.35,DESPESA,TRANSPORTE,APLICATIVO,Uber,PIX,1,1,DEBITO_AUTOMATICO,BA,Feira de Santana,VALIDATION,SINTETICO
TX000085478,USR000756,2025-07-02,2025-07,PNEUS CENTER,pneus center,633.91,DESPESA,TRANSPORTE,MANUTENCAO_VEICULO,Pneus Center,CARTAO_CREDITO,1,0,ATM,BA,Feira de Santana,VALIDATION,SINTETICO
TX000085582,USR000757,2025-07-02,2025-07,Parcela Financiament 585,parcela financiament 585,1076.86,DESPESA,DIVIDAS,FINANCIAMENTO,Parcela Financiamento,CARTAO_DEBITO,1,1,ATM,ES,Vila Velha,TEST,SINTETICO
TX000086691,USR000767,2025-07-02,2025-07,Saneamento Municipal 706,saneamento municipal 706,295.02,DESPESA,MORADIA,AGUA,Saneamento Municipal,CARTAO_CREDITO,1,0,WEB,BA,Salvador,TRAIN,SINTETICO
TX000087240,USR000772,2025-07-02,2025-07,Burger*King,burger king,173.32,DESPESA,ALIMENTACAO,RESTAURANTE,Burger King,CARTAO_DEBITO,1,0,DEBITO_AUTOMATICO,RJ,Duque de Caxias,TRAIN,SINTETICO
TX000087466,USR000774,2025-07-02,2025-07,LANC Ultragaz BA,lanc ultragaz ba,1094.73,DESPESA,MORADIA,GAS,Ultragaz,PIX,1,1,ATM,RJ,Rio de Janeiro,VALIDATION,SINTETICO
TX000087566,USR000775,2025-07-02,2025-07,Casa do Pao de Queijo,casa do pao de queijo,105.49,DESPESA,ALIMENTACAO,CAFETERIA,Casa do Pao de Queijo,BOLETO,1,0,POS,RJ,Duque de Caxias,VALIDATION,SINTETICO
TX000088593,USR000784,2025-07-02,2025-07,Padaria*Central,padaria central,450.27,DESPESA,ALIMENTACAO,RESTAURANTE,Padaria Central,CARTAO_CREDITO,1,0,POS,CE,Caucaia,TRAIN,SINTETICO
TX000088942,USR000787,2025-07-02,2025-07,Ataca 168,ataca 168,444.94,DESPESA,ALIMENTACAO,SUPERMERCADO,Atacadao,PIX,1,0,APP,SC,Blumenau,TRAIN,SINTETICO
TX000089517,USR000792,2025-07-02,2025-07,Starbu 276,starbu 276,761.82,DESPESA,ALIMENTACAO,CAFETERIA,Starbucks,CARTAO_CREDITO,1,0,POS,BA,Salvador,TRAIN,SINTETICO
TX000089528,USR000792,2025-07-02,2025-07,PGTO Credito Salario BR,pgto credito salario br,5367.83,RECEITA,RENDA,SALARIO,Credito Salario,CREDITO_CONTA,1,1,DEPOSITO,BA,Salvador,TRAIN,SINTETICO
TX000089641,USR000793,2025-07-02,2025-07,APLICACAO CDB,aplicacao cdb,191.57,INVESTIMENTO,INVESTIMENTOS,RENDA_FIXA,Aplicacao CDB,DEBITO_CONTA,1,1,APP,CE,Fortaleza,TRAIN,SINTETICO
TX000089751,USR000794,2025-07-02,2025-07,APLICACAO FUNDO,aplicacao fundo,260.3,INVESTIMENTO,INVESTIMENTOS,FUNDO,Aplicacao Fundo,DEBITO_CONTA,1,1,APP,SP,Sorocaba,VALIDATION,SINTETICO
TX000090316,USR000799,2025-07-02,2025-07,INGRESSO.COM,ingresso com,490.6,DESPESA,LAZER,EVENTOS,Ingresso.com,DEBITO_AUTOMATICO,1,1,ATM,DF,Brasilia,TEST,SINTETICO
TX000090648,USR000802,2025-07-02,2025-07,Conta*de*4gua,conta de 4gua,299.82,DESPESA,MORADIA,AGUA,Conta de Agua,DEBITO_AUTOMATICO,1,1,APP,GO,Aparecida de Goiania,TRAIN,SINTETICO
TX000090649,USR000802,2025-07-02,2025-07,ATACADAO,atacadao,503.31,DESPESA,ALIMENTACAO,SUPERMERCADO,Atacadao,CARTAO_CREDITO,1,0,ATM,GO,Aparecida de Goiania,TRAIN,SINTETICO
TX000090651,USR000802,2025-07-02,2025-07,PIX Restaurante Sabor Caseiro,pix restaurante sabor caseiro,396.52,DESPESA,ALIMENTACAO,RESTAURANTE,Restaurante Sabor Caseiro,CARTAO_CREDITO,1,0,POS,GO,Aparecida de Goiania,TRAIN,SINTETICO
TX000090992,USR000805,2025-07-02,2025-07,FATURA-NUBANK,fatura nubank,175.75,DESPESA,DIVIDAS,CARTAO,Fatura Nubank,PIX,1,1,WEB,PE,Olinda,TRAIN,SINTETICO
TX000091749,USR000812,2025-07-02,2025-07,CARREFOUR,carrefour,121.97,DESPESA,ALIMENTACAO,SUPERMERCADO,Carrefour,CARTAO_CREDITO,1,0,WEB,RJ,Niteroi,TRAIN,SINTETICO
TX000092322,USR000817,2025-07-02,2025-07,PGTO EDP SP,pgto edp sp,618.14,DESPESA,MORADIA,ENERGIA,EDP,PIX,1,1,POS,SC,Joinville,TEST,SINTETICO
TX000092679,USR000820,2025-07-02,2025-07,PIX Saneamento Municipal BR,pix saneamento municipal br,2982.24,DESPESA,MORADIA,AGUA,Saneamento Municipal,PIX,1,1,APP,MG,Belo Horizonte,TRAIN,SINTETICO
TX000093354,USR000826,2025-07-02,2025-07,PREVIDENCIA PRIVADA,previdencia privada,191.4,INVESTIMENTO,INVESTIMENTOS,PREVIDENCIA,Previdencia Privada,DEBITO_CONTA,1,1,APP,PE,Olinda,TRAIN,SINTETICO
TX000093454,USR000827,2025-07-02,2025-07,Administradora*Condominial COND,administradora condominial cond,545.36,DESPESA,MORADIA,CONDOMINIO,Administradora Condominial,CARTAO_DEBITO,1,1,POS,CE,Fortaleza,TRAIN,SINTETICO
TX000094006,USR000832,2025-07-02,2025-07,Assai*Atacadista,assai atacadista,95.94,DESPESA,ALIMENTACAO,SUPERMERCADO,Assai Atacadista,CARTAO_CREDITO,1,0,ATM,PR,Maringa,TRAIN,SINTETICO
TX000094008,USR000832,2025-07-02,2025-07,Salao*de*Beleza,salao de beleza,157.73,DESPESA,COMPRAS,BELEZA,Salao de Beleza,PIX,1,0,WEB,PR,Maringa,TRAIN,SINTETICO
TX000094247,USR000834,2025-07-02,2025-07,DEB Adobe,deb adobe,302.16,DESPESA,SERVICOS,ASSINATURA,Adobe,CARTAO_CREDITO,1,1,APP,ES,Cariacica,VALIDATION,SINTETICO
TX000095972,USR000849,2025-07-02,2025-07,Folha*de*Pagamento,folha de pagamento,9051.57,RECEITA,RENDA,SALARIO,Folha de Pagamento,CREDITO_CONTA,1,1,DEPOSITO,DF,Brasilia,TRAIN,SINTETICO
TX000096088,USR000850,2025-07-02,2025-07,Vivo Fibra 405,vivo fibra 405,642.12,DESPESA,SERVICOS,INTERNET,Vivo Fibra,DEBITO_AUTOMATICO,1,1,DEBITO_AUTOMATICO,CE,Fortaleza,TRAIN,SINTETICO
TX000096315,USR000852,2025-07-02,2025-07,Enel 504,enel 504,1007.01,DESPESA,MORADIA,ENERGIA,Enel,DEBITO_AUTOMATICO,1,1,DEBITO_AUTOMATICO,BA,Feira de Santana,TRAIN,SINTETICO
TX000096318,USR000852,2025-07-02,2025-07,CONTA DE GAS,conta de gas,895.2,DESPESA,MORADIA,GAS,Conta de Gas,PIX,1,1,WEB,BA,Feira de Santana,TRAIN,SINTETICO
TX000096776,USR000856,2025-07-02,2025-07,IMOBILIARIA-CENTRAL,imobiliaria central,333.3,DESPESA,MORADIA,ALUGUEL,Imobiliaria Central,PIX,1,1,ATM,CE,Fortaleza,VALIDATION,SINTETICO
TX000096999,USR000858,2025-07-02,2025-07,Microsoft*365,microsoft 365,1147.9,DESPESA,SERVICOS,ASSINATURA,Microsoft 365,BOLETO,1,1,APP,CE,Juazeiro do Norte,TEST,SINTETICO
TX000097583,USR000863,2025-07-02,2025-07,Amil 485,amil 485,323.03,DESPESA,SAUDE,PLANO_SAUDE,Amil,BOLETO,1,1,ATM,PR,Maringa,TRAIN,SINTETICO
TX000097677,USR000864,2025-07-02,2025-07,PARCELA EMPRESTIMO,parcela emprestimo,1404.97,DESPESA,DIVIDAS,EMPRESTIMO,Parcela Emprestimo,CARTAO_DEBITO,1,1,ATM,SC,Joinville,TRAIN,SINTETICO
TX000098020,USR000867,2025-07-02,2025-07,PIX Folha de Pagamento CE,pix folha de pagamento ce,6701.06,RECEITA,RENDA,SALARIO,Folha de Pagamento,CREDITO_CONTA,1,1,DEPOSITO,GO,Aparecida de Goiania,TRAIN,SINTETICO
TX000098465,USR000871,2025-07-02,2025-07,Fatura Nubank CE,fatura nubank ce,526.75,DESPESA,DIVIDAS,CARTAO,Fatura Nubank,PIX,1,1,WEB,RS,Porto Alegre,TRAIN,SINTETICO
TX000098584,USR000872,2025-07-02,2025-07,SALARIO-EMPRESA,salario empresa,3833.81,RECEITA,RENDA,SALARIO,Salario Empresa,CREDITO_CONTA,1,1,DEPOSITO,SC,Blumenau,TRAIN,SINTETICO
TX000100043,USR000885,2025-07-02,2025-07,PGTO Mercado Sao Jose 7757,pgto mercado sao jose 7757,120.95,DESPESA,ALIMENTACAO,SUPERMERCADO,Mercado Sao Jose,BOLETO,1,0,WEB,DF,Brasilia,TRAIN,SINTETICO
TX000100528,USR000889,2025-07-02,2025-07,Aplicacao*Fundo,aplicacao fundo,136.85,INVESTIMENTO,INVESTIMENTOS,FUNDO,Aplicacao Fundo,DEBITO_CONTA,1,0,APP,CE,Caucaia,TRAIN,SINTETICO
TX000100862,USR000892,2025-07-02,2025-07,Cemig 606,cemig 606,629.34,DESPESA,MORADIA,ENERGIA,Cemig,CARTAO_DEBITO,1,1,APP,SC,Joinville,TRAIN,SINTETICO
TX000101356,USR000896,2025-07-02,2025-07,Condominio Residenc 55,condominio residenc 55,122.99,DESPESA,MORADIA,CONDOMINIO,Condominio Residencial,CARTAO_DEBITO,1,1,WEB,SP,Campinas,VALIDATION,SINTETICO
TX000101931,USR000901,2025-07-02,2025-07,PREVIDENCIA PRIVADA,previdencia privada,981.56,INVESTIMENTO,INVESTIMENTOS,PREVIDENCIA,Previdencia Privada,DEBITO_CONTA,1,0,APP,GO,Goiania,TRAIN,SINTETICO
TX000102390,USR000905,2025-07-02,2025-07,Tesouro*Direto,tesouro direto,879.73,INVESTIMENTO,INVESTIMENTOS,RENDA_FIXA,Tesouro Direto,DEBITO_CONTA,1,0,APP,DF,Brasilia,TRAIN,SINTETICO
TX000103073,USR000911,2025-07-02,2025-07,TIM*Ultrafibra,tim ultrafibra,367.97,DESPESA,SERVICOS,INTERNET,TIM Ultrafibra,CARTAO_DEBITO,1,1,DEBITO_AUTOMATICO,CE,Juazeiro do Norte,TRAIN,SINTETICO
TX000103409,USR000914,2025-07-02,2025-07,SALARIO-EMPRESA,salario empresa,5322.23,RECEITA,RENDA,SALARIO,Salario Empresa,CREDITO_CONTA,1,1,DEPOSITO,PE,Olinda,VALIDATION,SINTETICO
TX000103527,USR000915,2025-07-02,2025-07,CONT4-DE-GAS,cont4 de gas,1614.39,DESPESA,MORADIA,GAS,Conta de Gas,CARTAO_CREDITO,1,0,ATM,GO,Aparecida de Goiania,VALIDATION,SINTETICO
TX000103751,USR000917,2025-07-02,2025-07,Sabesp,sabesp,434.65,DESPESA,MORADIA,AGUA,Sabesp,CARTAO_DEBITO,1,1,WEB,PE,Jaboatao,TEST,SINTETICO
TX000103760,USR000917,2025-07-02,2025-07,Restituicao,restituicao,379.07,RECEITA,RENDA,REEMBOLSO,Restituicao,PIX,1,0,APP,PE,Jaboatao,TEST,SINTETICO
TX000103868,USR000918,2025-07-02,2025-07,99*App APLI,99 app apli,549.35,DESPESA,TRANSPORTE,APLICATIVO,99 App,CARTAO_CREDITO,1,0,WEB,BA,Salvador,TEST,SINTETICO
TX000103985,USR000919,2025-07-02,2025-07,Adobe ASSI,adobe assi,261.59,DESPESA,SERVICOS,ASSINATURA,Adobe,PIX,1,0,DEBITO_AUTOMATICO,BA,Salvador,TEST,SINTETICO
TX000104434,USR000923,2025-07-02,2025-07,Credito Salario 7874,credito salario 7874,6934.86,RECEITA,RENDA,SALARIO,Credito Salario,CREDITO_CONTA,1,1,DEPOSITO,PE,Jaboatao,TRAIN,SINTETICO
TX000104639,USR000925,2025-07-02,2025-07,Cafe do Ponto,cafe do ponto,929.86,DESPESA,ALIMENTACAO,CAFETERIA,Cafe do Ponto,BOLETO,1,0,APP,SC,Blumenau,TRAIN,SINTETICO
TX000104748,USR000926,2025-07-02,2025-07,Max 496,max 496,1645.45,DESPESA,LAZER,STREAMING,Max,DEBITO_AUTOMATICO,1,1,DEBITO_AUTOMATICO,PE,Olinda,TRAIN,SINTETICO
TX000104963,USR000928,2025-07-02,2025-07,Vivo Fibra,vivo fibra,133.26,DESPESA,SERVICOS,INTERNET,Vivo Fibra,BOLETO,1,1,ATM,PR,Londrina,TRAIN,SINTETICO
TX000105511,USR000933,2025-07-02,2025-07,PLAYSTATION-STORE GAME,playstation store game,470.85,DESPESA,LAZER,GAMES,PlayStation Store,CARTAO_CREDITO,1,0,ATM,RS,Pelotas,TRAIN,SINTETICO
TX000105740,USR000935,2025-07-02,2025-07,Condominio Residencial,condominio residencial,1431.11,DESPESA,MORADIA,CONDOMINIO,Condominio Residencial,PIX,1,1,POS,SC,Blumenau,VALIDATION,SINTETICO
TX000106180,USR000939,2025-07-02,2025-07,APLICACAO-FUNDO,aplicacao fundo,359.19,INVESTIMENTO,INVESTIMENTOS,FUNDO,Aplicacao Fundo,DEBITO_CONTA,1,1,APP,SC,Blumenau,TEST,SINTETICO
TX000106748,USR000944,2025-07-02,2025-07,Starbucks CAFE,starbucks cafe,393.46,DESPESA,ALIMENTACAO,CAFETERIA,Starbucks,CARTAO_CREDITO,1,0,DEBITO_AUTOMATICO,PR,Londrina,TRAIN,SINTETICO
TX000106978,USR000946,2025-07-02,2025-07,ADMINISTRADORA-CONDOMINIAL,administradora condominial,64.38,DESPESA,MORADIA,CONDOMINIO,Administradora Condominial,CARTAO_DEBITO,1,1,WEB,BA,Salvador,TRAIN,SINTETICO
TX000107308,USR000949,2025-07-02,2025-07,LOC4DOR-RESIDENCIAL,loc4dor residencial,318.44,DESPESA,MORADIA,ALUGUEL,Locador Residencial,PIX,1,1,POS,RJ,Niteroi,TRAIN,SINTETICO
TX000108301,USR000958,2025-07-02,2025-07,PAG Mercado Sao Jose ES,pag mercado sao jose es,274.76,DESPESA,ALIMENTACAO,SUPERMERCADO,Mercado Sao Jose,BOLETO,1,0,POS,BA,Vitoria da Conquista,TEST,SINTETICO
TX000108312,USR000958,2025-07-02,2025-07,Onibus Municip 932,onibus municip 932,177.68,DESPESA,TRANSPORTE,TRANSPORTE_PUBLICO,Onibus Municipal,PIX,1,0,WEB,BA,Vitoria da Conquista,TEST,SINTETICO
TX000108556,USR000960,2025-07-02,2025-07,FOLHA DE PAGAMENTO,folha de pagamento,2481.51,RECEITA,RENDA,SALARIO,Folha de Pagamento,CREDITO_CONTA,1,1,DEPOSITO,CE,Fortaleza,TRAIN,SINTETICO
TX000108994,USR000964,2025-07-02,2025-07,Condominio Residenc 905,condominio residenc 905,278.29,DESPESA,MORADIA,CONDOMINIO,Condominio Residencial,PIX,1,1,APP,BA,Feira de Santana,TRAIN,SINTETICO
TX000109112,USR000965,2025-07-02,2025-07,TIM Ultrafibra,tim ultrafibra,533.63,DESPESA,SERVICOS,INTERNET,TIM Ultrafibra,BOLETO,1,0,APP,PE,Recife,TRAIN,SINTETICO
TX000109113,USR000965,2025-07-02,2025-07,Metr 897,metr 897,20.55,DESPESA,TRANSPORTE,TRANSPORTE_PUBLICO,Metro,DEBITO_AUTOMATICO,1,0,APP,PE,Recife,TRAIN,SINTETICO
TX000109344,USR000967,2025-07-02,2025-07,PAG Credito Pessoal EMPR,pag credito pessoal empr,1103.1,DESPESA,DIVIDAS,EMPRESTIMO,Credito Pessoal,CARTAO_DEBITO,1,1,ATM,SP,Santos,TRAIN,SINTETICO
TX000109450,USR000968,2025-07-02,2025-07,iFood,ifood,609.12,DESPESA,ALIMENTACAO,RESTAURANTE,iFood,CARTAO_DEBITO,1,0,POS,GO,Anapolis,TRAIN,SINTETICO
TX000109451,USR000968,2025-07-02,2025-07,Tokio Marin 237,tokio marin 237,218.29,DESPESA,SERVICOS,SEGURO,Tokio Marine,PIX,1,1,WEB,GO,Anapolis,TRAIN,SINTETICO
TX000110133,USR000974,2025-07-02,2025-07,LANC iFood SP,lanc ifood sp,3895.6,DESPESA,ALIMENTACAO,RESTAURANTE,iFood,PIX,1,0,POS,GO,Aparecida de Goiania,VALIDATION,SINTETICO
TX000111054,USR000982,2025-07-02,2025-07,Casa do Pao de Que 14,casa do pao de que 14,1437.41,DESPESA,ALIMENTACAO,CAFETERIA,Casa do Pao de Queijo,CARTAO_CREDITO,1,0,APP,DF,Brasilia,TRAIN,SINTETICO
TX000111279,USR000984,2025-07-02,2025-07,Assai Atacadist 762 SUPE,assai atacadist 762 supe,268.15,DESPESA,ALIMENTACAO,SUPERMERCADO,Assai Atacadista,CARTAO_CREDITO,1,0,WEB,MG,Juiz de Fora,TRAIN,SINTETICO
TX000111394,USR000985,2025-07-02,2025-07,PIX Saneamento Municipal,pix saneamento municipal,788.99,DESPESA,MORADIA,AGUA,Saneamento Municipal,PIX,1,0,WEB,RJ,Duque de Caxias,TRAIN,SINTETICO
TX000111500,USR000986,2025-07-02,2025-07,Curso Online Tech,curso online tech,39.16,DESPESA,EDUCACAO,CURSO,Curso Online Tech,CARTAO_DEBITO,1,0,POS,ES,Vitoria,TRAIN,SINTETICO
TX000111617,USR000987,2025-07-02,2025-07,Aplicacao Fu 977,aplicacao fu 977,30.93,INVESTIMENTO,INVESTIMENTOS,FUNDO,Aplicacao Fundo,DEBITO_CONTA,1,0,APP,ES,Vitoria,TRAIN,SINTETICO
TX000112279,USR000993,2025-07-02,2025-07,Claro*Internet,claro internet,1004.83,DESPESA,SERVICOS,INTERNET,Claro Internet,CARTAO_DEBITO,1,0,POS,CE,Juazeiro do Norte,TRAIN,SINTETICO
TX000112934,USR000999,2025-07-02,2025-07,ULTR4GAZ,ultr4gaz,824.32,DESPESA,MORADIA,GAS,Ultragaz,DEBITO_AUTOMATICO,1,1,WEB,SC,Florianopolis,TEST,SINTETICO
TX000113031,USR001000,2025-07-02,2025-07,Cafe do Po 116 CAFE,cafe do po 116 cafe,286.46,DESPESA,ALIMENTACAO,CAFETERIA,Cafe do Ponto,CARTAO_CREDITO,1,0,ATM,RS,Porto Alegre,TRAIN,SINTETICO
TX000113143,USR001001,2025-07-02,2025-07,Conta de Agua,conta de agua,195.61,DESPESA,MORADIA,AGUA,Conta de Agua,CARTAO_DEBITO,1,1,DEBITO_AUTOMATICO,RJ,Rio de Janeiro,TRAIN,SINTETICO
TX000113472,USR001004,2025-07-02,2025-07,Ingresso.com LTDA,ingresso com ltda,677.15,DESPESA,LAZER,EVENTOS,Ingresso.com,PIX,1,0,POS,PR,Curitiba,TRAIN,SINTETICO
TX000113577,USR001005,2025-07-02,2025-07,Microsoft  80,microsoft 80,737.45,DESPESA,SERVICOS,ASSINATURA,Microsoft 365,CARTAO_CREDITO,1,1,WEB,RS,Porto Alegre,TRAIN,SINTETICO
TX000113934,USR001008,2025-07-02,2025-07,Cultura Inglesa,cultura inglesa,914.42,DESPESA,EDUCACAO,IDIOMAS,Cultura Inglesa,DEBITO_AUTOMATICO,1,0,DEBITO_AUTOMATICO,SC,Joinville,TRAIN,SINTETICO
TX000113940,USR001008,2025-07-02,2025-07,PREVIDENCIA-PRIVADA PREV,previdencia privada prev,640.65,INVESTIMENTO,INVESTIMENTOS,PREVIDENCIA,Previdencia Privada,DEBITO_CONTA,1,0,APP,SC,Joinville,TRAIN,SINTETICO
TX000114275,USR001011,2025-07-02,2025-07,Faculdad 191,faculdad 191,4904.89,DESPESA,EDUCACAO,MENSALIDADE,Faculdade,CARTAO_CREDITO,1,1,DEBITO_AUTOMATICO,DF,Brasilia,TRAIN,SINTETICO
TX000114280,USR001011,2025-07-02,2025-07,Projeto Autonomo 669,projeto autonomo 669,3056.2,RECEITA,RENDA,FREELANCE,Projeto Autonomo,PIX,1,0,APP,DF,Brasilia,TRAIN,SINTETICO
TX000115070,USR001018,2025-07-02,2025-07,ST4RBUCKS,st4rbucks,183.91,DESPESA,ALIMENTACAO,CAFETERIA,Starbucks,DEBITO_AUTOMATICO,1,0,APP,RJ,Rio de Janeiro,TEST,SINTETICO
TX000115075,USR001018,2025-07-02,2025-07,Mercado Sao Jose,mercado sao jose,92.87,DESPESA,ALIMENTACAO,SUPERMERCADO,Mercado Sao Jose,PIX,1,0,ATM,RJ,Rio de Janeiro,TEST,SINTETICO
TX000115415,USR001021,2025-07-02,2025-07,Aluguel Residencial,aluguel residencial,1204.84,DESPESA,MORADIA,ALUGUEL,Aluguel Residencial,DINHEIRO,1,0,ATM,BA,Salvador,TRAIN,SINTETICO
TX000115420,USR001021,2025-07-02,2025-07,PAG Administradora Condominial 8732,pag administradora condominial 8732,1403.25,DESPESA,MORADIA,CONDOMINIO,Administradora Condominial,CARTAO_CREDITO,1,1,APP,BA,Salvador,TRAIN,SINTETICO
TX000115422,USR001021,2025-07-02,2025-07,PGTO Folha de Pagamento,pgto folha de pagamento,6791.08,RECEITA,RENDA,SALARIO,Folha de Pagamento,CREDITO_CONTA,1,1,DEPOSITO,BA,Salvador,TRAIN,SINTETICO
TX000115993,USR001026,2025-07-02,2025-07,Supergasbras,supergasbras,83.93,DESPESA,MORADIA,GAS,Supergasbras,CARTAO_DEBITO,1,1,POS,MG,Juiz de Fora,TRAIN,SINTETICO
TX000116241,USR001028,2025-07-02,2025-07,PIX Carrefour 7380,pix carrefour 7380,326.86,DESPESA,ALIMENTACAO,SUPERMERCADO,Carrefour,BOLETO,1,0,ATM,RS,Porto Alegre,TRAIN,SINTETICO
TX000116360,USR001029,2025-07-02,2025-07,CASA DO PAO DE QUEIJO,casa do pao de queijo,144.8,DESPESA,ALIMENTACAO,CAFETERIA,Casa do Pao de Queijo,CARTAO_CREDITO,1,1,APP,BA,Feira de Santana,TRAIN,SINTETICO
TX000116803,USR001033,2025-07-02,2025-07,Conta*de*Energia,conta de energia,5102.63,DESPESA,MORADIA,ENERGIA,Conta de Energia,CARTAO_CREDITO,1,1,ATM,CE,Caucaia,TRAIN,SINTETICO
TX000117019,USR001035,2025-07-02,2025-07,Saneamento Municip 278,saneamento municip 278,659.1,DESPESA,MORADIA,AGUA,Saneamento Municipal,CARTAO_CREDITO,1,1,APP,PE,Recife,VALIDATION,SINTETICO
TX000117130,USR001036,2025-07-02,2025-07,Carrefou 439 SUPE,carrefou 439 supe,1212.17,DESPESA,ALIMENTACAO,SUPERMERCADO,Carrefour,CARTAO_DEBITO,1,0,DEBITO_AUTOMATICO,SP,Campinas,VALIDATION,SINTETICO
TX000117901,USR001043,2025-07-02,2025-07,Enel 916 ENER,enel 916 ener,231.66,DESPESA,MORADIA,ENERGIA,Enel,CARTAO_CREDITO,1,1,DEBITO_AUTOMATICO,SC,Joinville,TRAIN,SINTETICO
TX000118465,USR001048,2025-07-02,2025-07,FATURA-INTER,fatura inter,139.03,DESPESA,DIVIDAS,CARTAO,Fatura Inter,CARTAO_DEBITO,1,0,WEB,MG,Juiz de Fora,TRAIN,SINTETICO
TX000119353,USR001056,2025-07-02,2025-07,PGTO Credito Salario BR,pgto credito salario br,2455.75,RECEITA,RENDA,SALARIO,Credito Salario,CREDITO_CONTA,1,1,DEPOSITO,RS,Porto Alegre,VALIDATION,SINTETICO
TX000119553,USR001058,2025-07-02,2025-07,Imobiliaria Cent 126,imobiliaria cent 126,778.15,DESPESA,MORADIA,ALUGUEL,Imobiliaria Central,CARTAO_CREDITO,1,0,POS,SC,Joinville,TEST,SINTETICO
TX000119678,USR001059,2025-07-02,2025-07,Condominio Residencial,condominio residencial,423.69,DESPESA,MORADIA,CONDOMINIO,Condominio Residencial,DEBITO_AUTOMATICO,1,1,DEBITO_AUTOMATICO,SC,Joinville,TEST,SINTETICO
TX000120044,USR001062,2025-07-02,2025-07,PAG Fatura Nubank LTDA CART,pag fatura nubank ltda cart,1792.87,DESPESA,DIVIDAS,CARTAO,Fatura Nubank,DEBITO_AUTOMATICO,1,1,APP,BA,Feira de Santana,TRAIN,SINTETICO
TX000120160,USR001063,2025-07-02,2025-07,ANUIDADE,anuidade,311.18,DESPESA,OUTROS,TAXA,Anuidade,BOLETO,1,0,DEBITO_AUTOMATICO,BA,Vitoria da Conquista,TRAIN,SINTETICO
TX000120620,USR001067,2025-07-02,2025-07,COMPRA Metro,compra metro,549.4,DESPESA,TRANSPORTE,TRANSPORTE_PUBLICO,Metro,CARTAO_DEBITO,1,0,WEB,PR,Londrina,TRAIN,SINTETICO
TX000120621,USR001067,2025-07-02,2025-07,Faculdade,faculdade,679.43,DESPESA,EDUCACAO,MENSALIDADE,Faculdade,CARTAO_CREDITO,2,1,APP,PR,Londrina,TRAIN,SINTETICO
TX000120630,USR001067,2025-07-02,2025-07,PREVIDENCIA PRIVADA,previdencia privada,376.83,INVESTIMENTO,INVESTIMENTOS,PREVIDENCIA,Previdencia Privada,DEBITO_CONTA,1,1,APP,PR,Londrina,TRAIN,SINTETICO
TX000121082,USR001071,2025-07-02,2025-07,Escola Particul 229,escola particul 229,6.0,DESPESA,EDUCACAO,MENSALIDADE,Escola Particular,CARTAO_CREDITO,1,1,APP,RS,Pelotas,TRAIN,SINTETICO
