description,amount,date,type,payment_method,recurrent
Aluguel residencial,2220.83,2025-08-09,EXPENSE,BANK_TRANSFER,True
Curso online,144.22,2025-08-09,EXPENSE,PIX,False
Veterinario,362.78,2025-08-09,EXPENSE,CREDIT_CARD,False
Estacionamento,44.38,2025-08-09,EXPENSE,BANK_TRANSFER,False
Venda de produto,1194.79,2025-08-10,INCOME,PIX,False
Viagem e hospedagem,958.86,2025-08-10,EXPENSE,CASH,False
Conta de energia,182.27,2025-08-10,EXPENSE,BOLETO,True
Supermercado,567.63,2025-08-10,EXPENSE,CASH,False
Aluguel recebido,3031.15,2025-08-10,INCOME,PIX,True
Pet shop,250.06,2025-08-10,EXPENSE,DEBIT_CARD,False
Padaria,17.41,2025-08-10,EXPENSE,CASH,False
Loja de roupas,282.34,2025-08-10,EXPENSE,DEBIT_CARD,False
Transferencia recebida,2123.77,2025-08-10,INCOME,PIX,False
Restituicao de imposto,1643.27,2025-08-10,INCOME,PIX,False
Streaming,39.17,2025-08-10,EXPENSE,BOLETO,True
Aluguel recebido,2378.92,2025-08-10,INCOME,PIX,True
Manutencao do veiculo,1079.08,2025-08-11,EXPENSE,DEBIT_CARD,False
Restituicao de imposto,2485.92,2025-08-11,INCOME,BANK_TRANSFER,False
Seguro do veiculo,167.63,2025-08-11,EXPENSE,BANK_TRANSFER,True
Rendimento de investimento,245.01,2025-08-11,INCOME,BANK_TRANSFER,True
Conta de energia,325.54,2025-08-11,EXPENSE,DEBIT_CARD,True
Livraria,51.08,2025-08-11,EXPENSE,BOLETO,False
Aluguel residencial,1320.93,2025-08-11,EXPENSE,BOLETO,True
Delivery de comida,78.87,2025-08-11,EXPENSE,CREDIT_CARD,False
Bonus profissional,1855.98,2025-08-11,INCOME,BANK_TRANSFER,False
Salario mensal,9350.01,2025-08-11,INCOME,BANK_TRANSFER,False
Cinema e lazer,109.29,2025-08-11,EXPENSE,CREDIT_CARD,False
Bonus profissional,3389.69,2025-08-11,INCOME,PIX,False
Aluguel residencial,1767.25,2025-08-12,EXPENSE,CREDIT_CARD,True
Internet residencial,173.39,2025-08-12,EXPENSE,BANK_TRANSFER,True
Viagem e hospedagem,1832.18,2025-08-12,EXPENSE,PIX,False
Aluguel recebido,2012.77,2025-08-12,INCOME,BANK_TRANSFER,True
Academia,80.55,2025-08-12,EXPENSE,PIX,True
Seguro do veiculo,175.32,2025-08-12,EXPENSE,BANK_TRANSFER,True
Passagem aerea,2342.34,2025-08-12,EXPENSE,DEBIT_CARD,False
Plano de saude,624.56,2025-08-12,EXPENSE,DEBIT_CARD,True
Academia,111.48,2025-08-13,EXPENSE,BOLETO,True
Eletronicos,1299.37,2025-08-13,EXPENSE,BOLETO,False
Passagem aerea,2483.94,2025-08-13,EXPENSE,PIX,False
Cinema e lazer,170.28,2025-08-13,EXPENSE,CREDIT_CARD,False
Seguro do veiculo,327.67,2025-08-13,EXPENSE,CASH,True
Internet residencial,88.68,2025-08-13,EXPENSE,PIX,True
Dividendos,475.79,2025-08-13,INCOME,BANK_TRANSFER,True
Farmacia,140.53,2025-08-13,EXPENSE,PIX,False
Aluguel residencial,2298.24,2025-08-13,EXPENSE,BANK_TRANSFER,True
Bonus profissional,1720.11,2025-08-13,INCOME,BANK_TRANSFER,False
Salario mensal,7897.42,2025-08-13,INCOME,BANK_TRANSFER,True
Aplicativo de transporte,61.26,2025-08-13,EXPENSE,DEBIT_CARD,False
Conta de agua,106.14,2025-08-13,EXPENSE,PIX,True
Livraria,148.58,2025-08-13,EXPENSE,CREDIT_CARD,False
Condominio,845.7,2025-08-14,EXPENSE,DEBIT_CARD,True
Eletronicos,853.34,2025-08-14,EXPENSE,BOLETO,False
Plano de saude,1160.08,2025-08-14,EXPENSE,CREDIT_CARD,True
Rendimento de investimento,242.43,2025-08-14,INCOME,PIX,True
Transferencia recebida,1681.36,2025-08-14,INCOME,BANK_TRANSFER,False
Venda de produto,639.11,2025-08-14,INCOME,BANK_TRANSFER,False
Dividendos,286.06,2025-08-14,INCOME,PIX,True
Manutencao do veiculo,1478.3,2025-08-14,EXPENSE,BOLETO,False
Combustivel,199.04,2025-08-14,EXPENSE,PIX,False
Conta de energia,454.17,2025-08-14,EXPENSE,DEBIT_CARD,True
Seguro do veiculo,368.11,2025-08-14,EXPENSE,BOLETO,True
Aplicativo de transporte,50.55,2025-08-14,EXPENSE,PIX,False
Conta de agua,139.6,2025-08-15,EXPENSE,PIX,True
Doacao,97.63,2025-08-15,EXPENSE,PIX,False
Condominio,969.63,2025-08-15,EXPENSE,BOLETO,True
Passagem aerea,969.16,2025-08-15,EXPENSE,BANK_TRANSFER,False
Rendimento de investimento,213.63,2025-08-15,INCOME,BANK_TRANSFER,False
Farmacia,58.13,2025-08-15,EXPENSE,CREDIT_CARD,False
Aplicativo de transporte,24.26,2025-08-15,EXPENSE,BANK_TRANSFER,False
Academia,148.55,2025-08-15,EXPENSE,BOLETO,True
Combustivel,101.48,2025-08-15,EXPENSE,BOLETO,False
Combustivel,298.94,2025-08-15,EXPENSE,BANK_TRANSFER,False
Manutencao do veiculo,312.55,2025-08-15,EXPENSE,BOLETO,False
Impostos e taxas,956.78,2025-08-15,EXPENSE,CASH,False
Pagamento freelance,4337.55,2025-08-15,INCOME,PIX,False
Padaria,40.88,2025-08-16,EXPENSE,PIX,False
Viagem e hospedagem,2517.96,2025-08-16,EXPENSE,CASH,False
Rendimento de investimento,297.84,2025-08-16,INCOME,PIX,True
Impostos e taxas,672.32,2025-08-16,EXPENSE,CREDIT_CARD,False
Internet residencial,90.03,2025-08-16,EXPENSE,BOLETO,True
Plano de saude,688.8,2025-08-16,EXPENSE,CASH,True
Transferencia recebida,1683.2,2025-08-16,INCOME,PIX,False
Impostos e taxas,605.83,2025-08-16,EXPENSE,BANK_TRANSFER,False
Padaria,30.94,2025-08-16,EXPENSE,CREDIT_CARD,False
Supermercado,377.61,2025-08-17,EXPENSE,DEBIT_CARD,False
Internet residencial,78.32,2025-08-17,EXPENSE,BANK_TRANSFER,True
Impostos e taxas,273.54,2025-08-17,EXPENSE,PIX,False
Curso online,151.31,2025-08-17,EXPENSE,CASH,False
Conta de energia,149.94,2025-08-17,EXPENSE,BOLETO,True
Aluguel residencial,2674.87,2025-08-17,EXPENSE,DEBIT_CARD,True
Passagem aerea,1438.96,2025-08-17,EXPENSE,BANK_TRANSFER,False
Farmacia,200.07,2025-08-17,EXPENSE,BOLETO,False
Doacao,243.15,2025-08-17,EXPENSE,BOLETO,False
Padaria,32.12,2025-08-17,EXPENSE,CASH,False
Plano de celular,127.14,2025-08-17,EXPENSE,BOLETO,True
Farmacia,227.87,2025-08-17,EXPENSE,BANK_TRANSFER,False
Supermercado,120.48,2025-08-18,EXPENSE,CASH,False
Salario mensal,10423.03,2025-08-18,INCOME,BANK_TRANSFER,True
Pagamento freelance,1906.14,2025-08-18,INCOME,PIX,False
Curso online,116.06,2025-08-18,EXPENSE,CASH,False
Aluguel recebido,3187.59,2025-08-18,INCOME,BANK_TRANSFER,True
Veterinario,495.67,2025-08-19,EXPENSE,CREDIT_CARD,False
Academia,161.96,2025-08-19,EXPENSE,PIX,True
Farmacia,71.88,2025-08-19,EXPENSE,PIX,False
Bonus profissional,3223.43,2025-08-19,INCOME,BANK_TRANSFER,False
Bonus profissional,2524.92,2025-08-19,INCOME,PIX,False
Conta de energia,389.59,2025-08-19,EXPENSE,DEBIT_CARD,True
Aluguel residencial,2194.5,2025-08-19,EXPENSE,PIX,True
Curso online,620.01,2025-08-19,EXPENSE,DEBIT_CARD,False
Transferencia recebida,1579.14,2025-08-19,INCOME,BANK_TRANSFER,False
Plano de saude,1032.05,2025-08-19,EXPENSE,CREDIT_CARD,True
Plano de celular,69.3,2025-08-19,EXPENSE,CREDIT_CARD,False
Loja de roupas,438.27,2025-08-19,EXPENSE,DEBIT_CARD,False
Passagem aerea,1783.16,2025-08-19,EXPENSE,BANK_TRANSFER,False
Internet residencial,128.86,2025-08-20,EXPENSE,PIX,True
Reembolso empresarial,426.28,2025-08-20,INCOME,BANK_TRANSFER,False
Streaming,50.96,2025-08-20,EXPENSE,CASH,True
Pagamento freelance,3622.45,2025-08-20,INCOME,PIX,False
Aplicativo de transporte,24.92,2025-08-20,EXPENSE,DEBIT_CARD,False
Impostos e taxas,750.76,2025-08-20,EXPENSE,CREDIT_CARD,False
Dividendos,500.67,2025-08-20,INCOME,BANK_TRANSFER,True
Eletronicos,1461.02,2025-08-20,EXPENSE,DEBIT_CARD,False
Conta de agua,130.94,2025-08-20,EXPENSE,DEBIT_CARD,True
Restituicao de imposto,1314.75,2025-08-21,INCOME,BANK_TRANSFER,False
Venda de produto,1186.69,2025-08-21,INCOME,PIX,False
Reembolso empresarial,478.66,2025-08-21,INCOME,PIX,False
Condominio,842.07,2025-08-21,EXPENSE,PIX,True
Rendimento de investimento,387.91,2025-08-21,INCOME,BANK_TRANSFER,False
Streaming,35.44,2025-08-21,EXPENSE,BANK_TRANSFER,True
Streaming,72.29,2025-08-21,EXPENSE,CASH,True
Aplicativo de transporte,35.05,2025-08-21,EXPENSE,DEBIT_CARD,False
Restituicao de imposto,2237.81,2025-08-21,INCOME,PIX,False
Dividendos,396.26,2025-08-21,INCOME,PIX,True
Passagem aerea,1870.94,2025-08-21,EXPENSE,PIX,False
Supermercado,522.1,2025-08-21,EXPENSE,BANK_TRANSFER,False
Aplicativo de transporte,57.51,2025-08-22,EXPENSE,CREDIT_CARD,False
Doacao,237.15,2025-08-22,EXPENSE,BANK_TRANSFER,False
Livraria,126.44,2025-08-22,EXPENSE,DEBIT_CARD,False
Viagem e hospedagem,827.7,2025-08-22,EXPENSE,DEBIT_CARD,False
Transferencia recebida,1497.8,2025-08-22,INCOME,PIX,False
Transferencia recebida,1811.0,2025-08-22,INCOME,BANK_TRANSFER,False
Manutencao do veiculo,1000.45,2025-08-22,EXPENSE,CREDIT_CARD,False
Manutencao do veiculo,1909.04,2025-08-22,EXPENSE,BOLETO,False
Conta de agua,71.41,2025-08-22,EXPENSE,DEBIT_CARD,True
Seguro do veiculo,308.45,2025-08-22,EXPENSE,CASH,True
Restaurante,215.62,2025-08-23,EXPENSE,DEBIT_CARD,False
Transferencia recebida,1088.76,2025-08-23,INCOME,PIX,False
Pet shop,57.66,2025-08-23,EXPENSE,BOLETO,False
Manutencao do veiculo,504.03,2025-08-23,EXPENSE,CREDIT_CARD,False
Supermercado,350.68,2025-08-23,EXPENSE,CASH,False
Internet residencial,106.87,2025-08-23,EXPENSE,PIX,False
Restaurante,186.55,2025-08-23,EXPENSE,BOLETO,False
Streaming,40.28,2025-08-23,EXPENSE,CASH,True
Loja de roupas,214.38,2025-08-23,EXPENSE,CREDIT_CARD,False
Impostos e taxas,1062.24,2025-08-23,EXPENSE,BOLETO,False
Padaria,24.35,2025-08-24,EXPENSE,CREDIT_CARD,False
Estacionamento,15.6,2025-08-24,EXPENSE,DEBIT_CARD,False
Farmacia,92.12,2025-08-24,EXPENSE,CREDIT_CARD,False
Combustivel,228.81,2025-08-24,EXPENSE,BOLETO,False
Aluguel residencial,1352.51,2025-08-24,EXPENSE,BOLETO,True
Delivery de comida,113.86,2025-08-24,EXPENSE,BOLETO,False
Combustivel,115.82,2025-08-24,EXPENSE,CASH,False
Veterinario,492.61,2025-08-24,EXPENSE,CASH,False
Veterinario,199.3,2025-08-24,EXPENSE,BOLETO,False
Plano de saude,475.65,2025-08-24,EXPENSE,PIX,True
Pet shop,113.59,2025-08-24,EXPENSE,BANK_TRANSFER,False
Restaurante,74.59,2025-08-24,EXPENSE,PIX,False
Pet shop,311.07,2025-08-24,EXPENSE,CASH,False
Livraria,144.04,2025-08-25,EXPENSE,BOLETO,False
Loja de roupas,661.88,2025-08-25,EXPENSE,PIX,False
Padaria,17.56,2025-08-25,EXPENSE,BOLETO,False
Dividendos,499.98,2025-08-25,INCOME,PIX,True
Cinema e lazer,24.63,2025-08-25,EXPENSE,CREDIT_CARD,False
Combustivel,234.99,2025-08-25,EXPENSE,BANK_TRANSFER,False
Aplicativo de transporte,47.59,2025-08-25,EXPENSE,CREDIT_CARD,False
Delivery de comida,58.02,2025-08-26,EXPENSE,DEBIT_CARD,False
Internet residencial,137.08,2025-08-26,EXPENSE,CREDIT_CARD,True
Doacao,213.29,2025-08-26,EXPENSE,DEBIT_CARD,False
Delivery de comida,73.87,2025-08-26,EXPENSE,DEBIT_CARD,False
Delivery de comida,70.84,2025-08-26,EXPENSE,PIX,False
Supermercado,338.66,2025-08-26,EXPENSE,DEBIT_CARD,False
Seguro do veiculo,382.57,2025-08-26,EXPENSE,CREDIT_CARD,True
Rendimento de investimento,217.34,2025-08-26,INCOME,PIX,False
Doacao,96.0,2025-08-26,EXPENSE,DEBIT_CARD,False
Eletronicos,2806.96,2025-08-26,EXPENSE,BOLETO,False
Conta de energia,281.68,2025-08-26,EXPENSE,BANK_TRANSFER,True
Restituicao de imposto,1834.95,2025-08-26,INCOME,PIX,False
Farmacia,88.3,2025-08-26,EXPENSE,PIX,False
Combustivel,134.52,2025-08-27,EXPENSE,BOLETO,False
Doacao,369.96,2025-08-27,EXPENSE,BANK_TRANSFER,False
Aluguel recebido,2633.85,2025-08-27,INCOME,PIX,True
Plano de celular,63.61,2025-08-27,EXPENSE,PIX,True
Academia,192.86,2025-08-27,EXPENSE,BOLETO,False
Aplicativo de transporte,17.63,2025-08-27,EXPENSE,CASH,False
Conta de agua,165.63,2025-08-27,EXPENSE,BOLETO,True
Livraria,58.87,2025-08-27,EXPENSE,PIX,False
Curso online,316.49,2025-08-27,EXPENSE,DEBIT_CARD,False
Veterinario,721.46,2025-08-28,EXPENSE,CASH,False
Impostos e taxas,268.09,2025-08-28,EXPENSE,CASH,False
Cinema e lazer,84.01,2025-08-28,EXPENSE,BANK_TRANSFER,False
Conta de agua,60.85,2025-08-28,EXPENSE,BOLETO,True
Delivery de comida,117.49,2025-08-28,EXPENSE,BANK_TRANSFER,False
Estacionamento,49.14,2025-08-28,EXPENSE,CREDIT_CARD,False
Transferencia recebida,684.52,2025-08-28,INCOME,PIX,False
Estacionamento,59.16,2025-08-28,EXPENSE,BANK_TRANSFER,False
Internet residencial,152.14,2025-08-28,EXPENSE,BOLETO,True
Padaria,22.29,2025-08-28,EXPENSE,BANK_TRANSFER,False
Plano de celular,117.73,2025-08-28,EXPENSE,CREDIT_CARD,True
Livraria,39.53,2025-08-28,EXPENSE,CASH,False
Rendimento de investimento,300.33,2025-08-28,INCOME,BANK_TRANSFER,False
Conta de agua,92.67,2025-08-28,EXPENSE,BANK_TRANSFER,True
Loja de roupas,112.83,2025-08-28,EXPENSE,CREDIT_CARD,False
Aluguel residencial,1119.75,2025-08-28,EXPENSE,CASH,True
Pagamento freelance,1730.09,2025-08-28,INCOME,PIX,False
Plano de celular,135.63,2025-08-29,EXPENSE,DEBIT_CARD,True
Condominio,974.16,2025-08-29,EXPENSE,BOLETO,True
Veterinario,636.56,2025-08-29,EXPENSE,BANK_TRANSFER,False
Conta de energia,135.8,2025-08-29,EXPENSE,BOLETO,True
Salario mensal,9688.49,2025-08-29,INCOME,PIX,True
Restituicao de imposto,2133.37,2025-08-29,INCOME,PIX,False
Venda de produto,1078.15,2025-08-29,INCOME,BANK_TRANSFER,False
Estacionamento,57.15,2025-08-29,EXPENSE,BOLETO,False
Condominio,501.64,2025-08-29,EXPENSE,CREDIT_CARD,True
Viagem e hospedagem,841.07,2025-08-30,EXPENSE,PIX,False
Aluguel recebido,2749.89,2025-08-30,INCOME,BANK_TRANSFER,True
Supermercado,229.14,2025-08-30,EXPENSE,DEBIT_CARD,False
Passagem aerea,1108.13,2025-08-30,EXPENSE,PIX,False
Reembolso empresarial,535.22,2025-08-30,INCOME,PIX,False
Academia,139.77,2025-08-30,EXPENSE,CASH,True
Padaria,31.37,2025-08-30,EXPENSE,CASH,False
Livraria,136.77,2025-08-30,EXPENSE,PIX,False
Condominio,634.81,2025-08-30,EXPENSE,CASH,True
Estacionamento,34.04,2025-08-31,EXPENSE,DEBIT_CARD,False
Doacao,138.52,2025-08-31,EXPENSE,CASH,False
Impostos e taxas,371.4,2025-08-31,EXPENSE,DEBIT_CARD,False
Pet shop,154.04,2025-08-31,EXPENSE,CREDIT_CARD,False
Cinema e lazer,148.54,2025-08-31,EXPENSE,CREDIT_CARD,False
Restaurante,126.55,2025-08-31,EXPENSE,BANK_TRANSFER,False
Cinema e lazer,109.22,2025-08-31,EXPENSE,CREDIT_CARD,False
Eletronicos,2561.35,2025-08-31,EXPENSE,CREDIT_CARD,False
Curso online,346.41,2025-08-31,EXPENSE,BOLETO,False
Curso online,409.97,2025-08-31,EXPENSE,DEBIT_CARD,False
Curso online,529.64,2025-08-31,EXPENSE,BOLETO,False
Restaurante,165.44,2025-08-31,EXPENSE,CASH,False
Supermercado,177.38,2025-08-31,EXPENSE,BANK_TRANSFER,False
Seguro do veiculo,188.78,2025-09-01,EXPENSE,CREDIT_CARD,False
Plano de celular,117.59,2025-09-01,EXPENSE,DEBIT_CARD,True
Viagem e hospedagem,2650.42,2025-09-01,EXPENSE,BOLETO,False
Livraria,163.59,2025-09-01,EXPENSE,DEBIT_CARD,False
Eletronicos,1467.75,2025-09-01,EXPENSE,DEBIT_CARD,False
Supermercado,122.75,2025-09-01,EXPENSE,PIX,False
Pet shop,95.54,2025-09-01,EXPENSE,BANK_TRANSFER,False
Aluguel recebido,2159.66,2025-09-01,INCOME,BANK_TRANSFER,True
Conta de agua,73.41,2025-09-01,EXPENSE,BANK_TRANSFER,True
Plano de saude,886.52,2025-09-01,EXPENSE,DEBIT_CARD,True
Academia,124.28,2025-09-01,EXPENSE,CASH,True
Pagamento freelance,2571.74,2025-09-01,INCOME,BANK_TRANSFER,False
Doacao,268.3,2025-09-02,EXPENSE,PIX,False
Impostos e taxas,524.89,2025-09-02,EXPENSE,PIX,False
Loja de roupas,237.06,2025-09-02,EXPENSE,BANK_TRANSFER,False
Plano de celular,98.11,2025-09-02,EXPENSE,DEBIT_CARD,True
Veterinario,637.52,2025-09-02,EXPENSE,PIX,False
Farmacia,113.1,2025-09-02,EXPENSE,CREDIT_CARD,False
Conta de agua,202.77,2025-09-02,EXPENSE,BANK_TRANSFER,True
Pet shop,343.64,2025-09-02,EXPENSE,BANK_TRANSFER,False
Pagamento freelance,3145.09,2025-09-03,INCOME,BANK_TRANSFER,False
Viagem e hospedagem,2483.38,2025-09-03,EXPENSE,BOLETO,False
Academia,132.39,2025-09-03,EXPENSE,PIX,False
Loja de roupas,702.83,2025-09-03,EXPENSE,BOLETO,False
Venda de produto,695.12,2025-09-03,INCOME,BANK_TRANSFER,False
Conta de agua,199.83,2025-09-03,EXPENSE,BOLETO,True
Loja de roupas,429.57,2025-09-03,EXPENSE,DEBIT_CARD,False
Cinema e lazer,116.37,2025-09-03,EXPENSE,CASH,False
Seguro do veiculo,149.06,2025-09-03,EXPENSE,PIX,True
Reembolso empresarial,679.46,2025-09-03,INCOME,PIX,False
Loja de roupas,472.99,2025-09-03,EXPENSE,CASH,False
Internet residencial,123.46,2025-09-03,EXPENSE,BANK_TRANSFER,False
Internet residencial,95.49,2025-09-03,EXPENSE,BOLETO,True
Doacao,176.6,2025-09-04,EXPENSE,BOLETO,False
Padaria,60.5,2025-09-04,EXPENSE,CREDIT_CARD,False
Farmacia,65.33,2025-09-04,EXPENSE,CASH,False
Padaria,32.37,2025-09-04,EXPENSE,DEBIT_CARD,False
Streaming,58.76,2025-09-04,EXPENSE,PIX,True
Restaurante,111.55,2025-09-04,EXPENSE,CREDIT_CARD,False
Veterinario,677.61,2025-09-04,EXPENSE,DEBIT_CARD,False
Plano de saude,1023.87,2025-09-04,EXPENSE,BOLETO,True
Livraria,134.19,2025-09-04,EXPENSE,BOLETO,False
Viagem e hospedagem,2035.9,2025-09-04,EXPENSE,BANK_TRANSFER,False
Plano de saude,918.06,2025-09-04,EXPENSE,BANK_TRANSFER,False
Delivery de comida,89.18,2025-09-04,EXPENSE,CASH,False
Eletronicos,2061.91,2025-09-04,EXPENSE,CREDIT_CARD,False
Seguro do veiculo,328.78,2025-09-04,EXPENSE,PIX,True
Transferencia recebida,1756.1,2025-09-04,INCOME,BANK_TRANSFER,False
Aplicativo de transporte,32.6,2025-09-05,EXPENSE,DEBIT_CARD,False
Salario mensal,7663.35,2025-09-05,INCOME,BANK_TRANSFER,True
Pet shop,111.36,2025-09-05,EXPENSE,CREDIT_CARD,False
Condominio,740.36,2025-09-05,EXPENSE,BANK_TRANSFER,True
Passagem aerea,1984.44,2025-09-05,EXPENSE,BANK_TRANSFER,False
Seguro do veiculo,190.67,2025-09-05,EXPENSE,CREDIT_CARD,True
Aluguel residencial,2028.9,2025-09-05,EXPENSE,CREDIT_CARD,True
Estacionamento,41.04,2025-09-05,EXPENSE,DEBIT_CARD,False
Bonus profissional,3230.32,2025-09-05,INCOME,PIX,False
Eletronicos,3701.01,2025-09-05,EXPENSE,DEBIT_CARD,False
Conta de energia,261.06,2025-09-05,EXPENSE,BOLETO,True
Veterinario,606.54,2025-09-05,EXPENSE,DEBIT_CARD,False
Streaming,49.22,2025-09-05,EXPENSE,BANK_TRANSFER,False
Cinema e lazer,166.88,2025-09-05,EXPENSE,BANK_TRANSFER,False
Streaming,62.41,2025-09-05,EXPENSE,DEBIT_CARD,False
Streaming,46.5,2025-09-05,EXPENSE,DEBIT_CARD,True
Conta de agua,117.81,2025-09-05,EXPENSE,CREDIT_CARD,False
Manutencao do veiculo,823.52,2025-09-05,EXPENSE,BOLETO,False
Academia,128.55,2025-09-06,EXPENSE,CREDIT_CARD,True
Cinema e lazer,45.65,2025-09-06,EXPENSE,DEBIT_CARD,False
Impostos e taxas,1050.39,2025-09-06,EXPENSE,CASH,False
Supermercado,86.2,2025-09-06,EXPENSE,BANK_TRANSFER,False
Estacionamento,49.46,2025-09-06,EXPENSE,BOLETO,False
Conta de energia,254.08,2025-09-06,EXPENSE,PIX,True
Seguro do veiculo,286.85,2025-09-06,EXPENSE,PIX,True
Viagem e hospedagem,3379.49,2025-09-07,EXPENSE,CREDIT_CARD,False
Internet residencial,119.28,2025-09-07,EXPENSE,CREDIT_CARD,True
Viagem e hospedagem,768.63,2025-09-07,EXPENSE,CREDIT_CARD,False
Conta de energia,385.42,2025-09-07,EXPENSE,PIX,False
Veterinario,322.15,2025-09-07,EXPENSE,BANK_TRANSFER,False
Doacao,294.78,2025-09-07,EXPENSE,DEBIT_CARD,False
Seguro do veiculo,213.01,2025-09-07,EXPENSE,BANK_TRANSFER,True
Farmacia,221.53,2025-09-07,EXPENSE,BANK_TRANSFER,False
Estacionamento,48.91,2025-09-07,EXPENSE,DEBIT_CARD,False
Doacao,339.58,2025-09-07,EXPENSE,DEBIT_CARD,False
Viagem e hospedagem,1416.27,2025-09-07,EXPENSE,DEBIT_CARD,False
Dividendos,500.23,2025-09-07,INCOME,PIX,True
Conta de agua,71.27,2025-09-07,EXPENSE,CASH,True
Aplicativo de transporte,42.21,2025-09-07,EXPENSE,BANK_TRANSFER,False
Combustivel,205.54,2025-09-07,EXPENSE,PIX,False
Manutencao do veiculo,153.41,2025-09-07,EXPENSE,PIX,False
Livraria,103.55,2025-09-07,EXPENSE,DEBIT_CARD,False
Aplicativo de transporte,26.47,2025-09-07,EXPENSE,PIX,False
Internet residencial,95.57,2025-09-08,EXPENSE,PIX,True
Conta de agua,72.68,2025-09-08,EXPENSE,CASH,True
Reembolso empresarial,126.3,2025-09-08,INCOME,PIX,False
Internet residencial,117.03,2025-09-08,EXPENSE,DEBIT_CARD,True
Plano de celular,121.27,2025-09-08,EXPENSE,CREDIT_CARD,False
Plano de celular,102.31,2025-09-08,EXPENSE,DEBIT_CARD,True
Streaming,71.84,2025-09-08,EXPENSE,DEBIT_CARD,True
Plano de celular,104.11,2025-09-08,EXPENSE,BOLETO,True
Combustivel,159.23,2025-09-08,EXPENSE,BOLETO,False
Livraria,52.42,2025-09-08,EXPENSE,DEBIT_CARD,False
Estacionamento,22.13,2025-09-08,EXPENSE,BANK_TRANSFER,False
Venda de produto,889.52,2025-09-08,INCOME,PIX,False
Pagamento freelance,3571.74,2025-09-08,INCOME,PIX,False
Pagamento freelance,2666.06,2025-09-08,INCOME,PIX,False
Doacao,100.29,2025-09-09,EXPENSE,CASH,False
Delivery de comida,114.71,2025-09-09,EXPENSE,CREDIT_CARD,False
Curso online,149.36,2025-09-09,EXPENSE,BOLETO,False
Internet residencial,91.77,2025-09-09,EXPENSE,CASH,True
Academia,100.64,2025-09-09,EXPENSE,DEBIT_CARD,True
Delivery de comida,138.88,2025-09-09,EXPENSE,CASH,False
Academia,147.94,2025-09-09,EXPENSE,CREDIT_CARD,True
Bonus profissional,4109.94,2025-09-09,INCOME,PIX,False
Transferencia recebida,537.99,2025-09-09,INCOME,PIX,False
Condominio,683.03,2025-09-09,EXPENSE,CREDIT_CARD,True
Restituicao de imposto,2482.52,2025-09-09,INCOME,BANK_TRANSFER,False
Aluguel residencial,2447.1,2025-09-10,EXPENSE,BANK_TRANSFER,True
Condominio,622.11,2025-09-10,EXPENSE,BANK_TRANSFER,True
Pet shop,118.08,2025-09-10,EXPENSE,DEBIT_CARD,False
Veterinario,218.63,2025-09-10,EXPENSE,BANK_TRANSFER,False
Academia,102.21,2025-09-10,EXPENSE,BOLETO,True
Manutencao do veiculo,1220.9,2025-09-10,EXPENSE,BANK_TRANSFER,False
Padaria,41.99,2025-09-10,EXPENSE,BOLETO,False
Pagamento freelance,658.52,2025-09-10,INCOME,PIX,False
Plano de saude,629.78,2025-09-11,EXPENSE,PIX,True
Impostos e taxas,435.41,2025-09-11,EXPENSE,PIX,False
Conta de agua,134.77,2025-09-11,EXPENSE,BOLETO,True
Conta de agua,161.05,2025-09-11,EXPENSE,PIX,False
Streaming,58.49,2025-09-11,EXPENSE,DEBIT_CARD,True
Plano de celular,131.07,2025-09-11,EXPENSE,DEBIT_CARD,True
Aplicativo de transporte,24.19,2025-09-12,EXPENSE,BOLETO,False
Aluguel recebido,2441.97,2025-09-12,INCOME,BANK_TRANSFER,True
Rendimento de investimento,234.95,2025-09-12,INCOME,BANK_TRANSFER,True
Restaurante,106.68,2025-09-12,EXPENSE,CASH,False
Cinema e lazer,103.69,2025-09-12,EXPENSE,BANK_TRANSFER,False
Conta de energia,157.99,2025-09-12,EXPENSE,PIX,True
Loja de roupas,104.85,2025-09-12,EXPENSE,CASH,False
Bonus profissional,2564.89,2025-09-12,INCOME,PIX,False
Curso online,180.14,2025-09-12,EXPENSE,CASH,False
Dividendos,535.55,2025-09-12,INCOME,BANK_TRANSFER,True
Condominio,766.52,2025-09-12,EXPENSE,BOLETO,True
Restaurante,83.87,2025-09-12,EXPENSE,BANK_TRANSFER,False
Streaming,56.86,2025-09-13,EXPENSE,PIX,True
Livraria,109.93,2025-09-13,EXPENSE,BANK_TRANSFER,False
Conta de agua,47.08,2025-09-13,EXPENSE,DEBIT_CARD,True
Conta de agua,116.47,2025-09-13,EXPENSE,DEBIT_CARD,True
Academia,103.96,2025-09-13,EXPENSE,BANK_TRANSFER,True
Supermercado,394.39,2025-09-13,EXPENSE,BOLETO,False
Dividendos,207.54,2025-09-13,INCOME,BANK_TRANSFER,True
Plano de saude,700.33,2025-09-13,EXPENSE,CASH,True
Curso online,241.48,2025-09-13,EXPENSE,CASH,False
Manutencao do veiculo,1181.33,2025-09-13,EXPENSE,PIX,False
Loja de roupas,163.29,2025-09-13,EXPENSE,BANK_TRANSFER,False
Impostos e taxas,1067.7,2025-09-13,EXPENSE,BOLETO,False
Impostos e taxas,1589.32,2025-09-13,EXPENSE,CASH,False
Reembolso empresarial,757.55,2025-09-13,INCOME,PIX,False
Restaurante,160.04,2025-09-14,EXPENSE,CASH,False
