description,amount,date,type,payment_method,recurrent
Condominio,685.04,2025-08-26,EXPENSE,BOLETO,false
Condominio,507.17,2025-08-26,EXPENSE,PIX,true
Conta de agua,158.24,2025-08-26,EXPENSE,CREDIT_CARD,false
Conta de agua,188.50,2025-08-26,EXPENSE,CASH,false
Conta de energia,298.76,2025-08-26,EXPENSE,CASH,true
Conta de energia,307.17,2025-08-26,EXPENSE,DEBIT_CARD,true
Passagem aerea,1803.94,2025-08-26,EXPENSE,PIX,false
Seguro do veiculo,143.13,2025-08-26,EXPENSE,BANK_TRANSFER,true
Veterinario,716.54,2025-08-26,EXPENSE,DEBIT_CARD,false
Viagem e hospedagem,2100.52,2025-08-26,EXPENSE,CASH,false
Dividendos,422.82,2025-08-26,INCOME,BANK_TRANSFER,true
Reembolso empresarial,235.54,2025-08-26,INCOME,PIX,false
Rendimento de investimento,334.69,2025-08-26,INCOME,PIX,true
Aluguel residencial,1067.41,2025-08-27,EXPENSE,BANK_TRANSFER,true
Aluguel residencial,1020.52,2025-08-27,EXPENSE,CREDIT_CARD,true
Aplicativo de transporte,27.71,2025-08-27,EXPENSE,BOLETO,false
Curso online,714.27,2025-08-27,EXPENSE,DEBIT_CARD,false
Delivery de comida,142.42,2025-08-27,EXPENSE,DEBIT_CARD,false
Estacionamento,73.49,2025-08-27,EXPENSE,PIX,false
Impostos e taxas,2012.98,2025-08-27,EXPENSE,DEBIT_CARD,false
Internet residencial,159.97,2025-08-27,EXPENSE,BANK_TRANSFER,true
Livraria,85.03,2025-08-27,EXPENSE,PIX,false
Loja de roupas,297.19,2025-08-27,EXPENSE,CASH,false
Manutencao do veiculo,2309.35,2025-08-27,EXPENSE,CREDIT_CARD,false
Padaria,46.23,2025-08-27,EXPENSE,CREDIT_CARD,false
Padaria,9.05,2025-08-27,EXPENSE,BOLETO,false
Passagem aerea,3682.16,2025-08-27,EXPENSE,CASH,false
Plano de saude,871.52,2025-08-27,EXPENSE,BANK_TRANSFER,true
Restaurante,314.75,2025-08-27,EXPENSE,CASH,false
Streaming,69.07,2025-08-27,EXPENSE,BOLETO,true
Restituicao de imposto,1826.04,2025-08-27,INCOME,BANK_TRANSFER,false
Salario mensal,3170.51,2025-08-27,INCOME,BANK_TRANSFER,true
Aplicativo de transporte,11.20,2025-08-28,EXPENSE,BANK_TRANSFER,false
Cinema e lazer,51.29,2025-08-28,EXPENSE,DEBIT_CARD,false
Combustivel,418.41,2025-08-28,EXPENSE,BANK_TRANSFER,false
Combustivel,142.14,2025-08-28,EXPENSE,CREDIT_CARD,false
Combustivel,177.02,2025-08-28,EXPENSE,CASH,false
Curso online,65.93,2025-08-28,EXPENSE,DEBIT_CARD,false
Delivery de comida,162.08,2025-08-28,EXPENSE,BANK_TRANSFER,false
Delivery de comida,94.85,2025-08-28,EXPENSE,DEBIT_CARD,false
Eletronicos,3626.18,2025-08-28,EXPENSE,PIX,false
Internet residencial,201.30,2025-08-28,EXPENSE,BOLETO,true
Padaria,25.59,2025-08-28,EXPENSE,BANK_TRANSFER,false
Passagem aerea,3357.07,2025-08-28,EXPENSE,BOLETO,false
Aluguel residencial,2730.23,2025-08-29,EXPENSE,PIX,true
Aplicativo de transporte,64.64,2025-08-29,EXPENSE,CREDIT_CARD,false
Cinema e lazer,121.21,2025-08-29,EXPENSE,DEBIT_CARD,false
Combustivel,200.10,2025-08-29,EXPENSE,PIX,false
Condominio,310.74,2025-08-29,EXPENSE,BOLETO,true
Conta de energia,320.52,2025-08-29,EXPENSE,BANK_TRANSFER,true
Delivery de comida,121.43,2025-08-29,EXPENSE,CASH,false
Doacao,109.63,2025-08-29,EXPENSE,CASH,false
Doacao,199.22,2025-08-29,EXPENSE,CREDIT_CARD,false
Impostos e taxas,1693.46,2025-08-29,EXPENSE,CASH,false
Livraria,190.69,2025-08-29,EXPENSE,CREDIT_CARD,false
Plano de saude,520.03,2025-08-29,EXPENSE,PIX,false
Pagamento freelance,469.95,2025-08-29,INCOME,BANK_TRANSFER,false
Estacionamento,51.08,2025-08-30,EXPENSE,DEBIT_CARD,false
Impostos e taxas,2019.58,2025-08-30,EXPENSE,CASH,false
Restaurante,149.05,2025-08-30,EXPENSE,BOLETO,false
Viagem e hospedagem,4019.61,2025-08-30,EXPENSE,CREDIT_CARD,false
Viagem e hospedagem,2838.21,2025-08-30,EXPENSE,CREDIT_CARD,false
Bonus profissional,2033.89,2025-08-30,INCOME,PIX,false
Rendimento de investimento,150.34,2025-08-30,INCOME,BANK_TRANSFER,false
Aplicativo de transporte,79.47,2025-08-31,EXPENSE,BANK_TRANSFER,false
Cinema e lazer,120.38,2025-08-31,EXPENSE,CREDIT_CARD,false
Delivery de comida,50.50,2025-08-31,EXPENSE,BOLETO,false
Livraria,80.66,2025-08-31,EXPENSE,BOLETO,false
Loja de roupas,680.19,2025-08-31,EXPENSE,BANK_TRANSFER,false
Manutencao do veiculo,484.07,2025-08-31,EXPENSE,DEBIT_CARD,false
Manutencao do veiculo,1372.23,2025-08-31,EXPENSE,BANK_TRANSFER,false
Streaming,39.16,2025-08-31,EXPENSE,DEBIT_CARD,true
Restituicao de imposto,1538.71,2025-08-31,INCOME,BANK_TRANSFER,false
Aplicativo de transporte,20.77,2025-09-01,EXPENSE,CREDIT_CARD,false
Conta de agua,56.40,2025-09-01,EXPENSE,CASH,true
Conta de energia,347.23,2025-09-01,EXPENSE,PIX,true
Farmacia,367.20,2025-09-01,EXPENSE,BANK_TRANSFER,false
Internet residencial,90.55,2025-09-01,EXPENSE,BANK_TRANSFER,true
Pet shop,301.60,2025-09-01,EXPENSE,DEBIT_CARD,false
Plano de celular,77.22,2025-09-01,EXPENSE,BOLETO,true
Veterinario,103.69,2025-09-01,EXPENSE,CASH,false
Academia,97.06,2025-09-02,EXPENSE,CREDIT_CARD,false
Aplicativo de transporte,40.47,2025-09-02,EXPENSE,BOLETO,false
Condominio,936.43,2025-09-02,EXPENSE,BANK_TRANSFER,false
Estacionamento,46.84,2025-09-02,EXPENSE,CASH,false
Padaria,10.15,2025-09-02,EXPENSE,DEBIT_CARD,false
Plano de saude,912.50,2025-09-02,EXPENSE,DEBIT_CARD,true
Restaurante,258.90,2025-09-02,EXPENSE,PIX,false
Academia,117.37,2025-09-03,EXPENSE,DEBIT_CARD,true
Aplicativo de transporte,15.71,2025-09-03,EXPENSE,BANK_TRANSFER,false
Combustivel,252.12,2025-09-03,EXPENSE,CREDIT_CARD,false
Conta de agua,148.26,2025-09-03,EXPENSE,BANK_TRANSFER,true
Curso online,693.93,2025-09-03,EXPENSE,BOLETO,false
Doacao,15.23,2025-09-03,EXPENSE,DEBIT_CARD,false
Farmacia,121.71,2025-09-03,EXPENSE,CREDIT_CARD,false
Internet residencial,181.59,2025-09-03,EXPENSE,CASH,true
Internet residencial,167.67,2025-09-03,EXPENSE,CREDIT_CARD,false
Loja de roupas,699.38,2025-09-03,EXPENSE,BANK_TRANSFER,false
Plano de saude,913.38,2025-09-03,EXPENSE,DEBIT_CARD,true
Supermercado,61.66,2025-09-03,EXPENSE,DEBIT_CARD,false
Reembolso empresarial,48.20,2025-09-03,INCOME,BANK_TRANSFER,false
Aplicativo de transporte,41.50,2025-09-04,EXPENSE,DEBIT_CARD,false
Conta de energia,329.03,2025-09-04,EXPENSE,PIX,true
Eletronicos,1719.56,2025-09-04,EXPENSE,DEBIT_CARD,false
Estacionamento,29.50,2025-09-04,EXPENSE,BANK_TRANSFER,false
Farmacia,113.66,2025-09-04,EXPENSE,CASH,false
Farmacia,84.46,2025-09-04,EXPENSE,BANK_TRANSFER,false
Farmacia,85.07,2025-09-04,EXPENSE,CREDIT_CARD,false
Pet shop,406.29,2025-09-04,EXPENSE,CASH,false
Veterinario,100.05,2025-09-04,EXPENSE,CREDIT_CARD,false
Viagem e hospedagem,3923.05,2025-09-04,EXPENSE,CASH,false
Aluguel recebido,1209.16,2025-09-04,INCOME,BANK_TRANSFER,true
Dividendos,471.81,2025-09-04,INCOME,BANK_TRANSFER,true
Venda de produto,1186.33,2025-09-04,INCOME,BANK_TRANSFER,false
Academia,222.42,2025-09-05,EXPENSE,BOLETO,false
Aplicativo de transporte,36.60,2025-09-05,EXPENSE,CREDIT_CARD,false
Condominio,1237.16,2025-09-05,EXPENSE,BANK_TRANSFER,true
Curso online,100.68,2025-09-05,EXPENSE,CASH,false
Delivery de comida,189.64,2025-09-05,EXPENSE,PIX,false
Delivery de comida,81.54,2025-09-05,EXPENSE,PIX,false
Estacionamento,26.77,2025-09-05,EXPENSE,CASH,false
Estacionamento,65.27,2025-09-05,EXPENSE,BANK_TRANSFER,false
Farmacia,132.65,2025-09-05,EXPENSE,BANK_TRANSFER,false
Loja de roupas,771.43,2025-09-05,EXPENSE,DEBIT_CARD,false
Manutencao do veiculo,1198.97,2025-09-05,EXPENSE,BOLETO,false
Pet shop,346.04,2025-09-05,EXPENSE,DEBIT_CARD,false
Rendimento de investimento,112.55,2025-09-05,INCOME,PIX,true
Academia,192.07,2025-09-06,EXPENSE,CREDIT_CARD,true
Academia,261.35,2025-09-06,EXPENSE,BANK_TRANSFER,true
Combustivel,363.64,2025-09-06,EXPENSE,CREDIT_CARD,false
Conta de agua,259.80,2025-09-06,EXPENSE,CREDIT_CARD,true
Eletronicos,752.11,2025-09-06,EXPENSE,BOLETO,false
Impostos e taxas,2046.14,2025-09-06,EXPENSE,BOLETO,false
Plano de saude,1105.75,2025-09-06,EXPENSE,CASH,true
Supermercado,714.40,2025-09-06,EXPENSE,PIX,false
Aluguel recebido,1040.88,2025-09-06,INCOME,PIX,true
Aplicativo de transporte,69.21,2025-09-07,EXPENSE,DEBIT_CARD,false
Cinema e lazer,182.19,2025-09-07,EXPENSE,DEBIT_CARD,false
Conta de energia,616.57,2025-09-07,EXPENSE,CREDIT_CARD,true
Curso online,509.01,2025-09-07,EXPENSE,CASH,false
Eletronicos,4051.19,2025-09-07,EXPENSE,BOLETO,false
Impostos e taxas,222.38,2025-09-07,EXPENSE,CASH,false
Internet residencial,183.48,2025-09-07,EXPENSE,PIX,true
Pet shop,356.95,2025-09-07,EXPENSE,PIX,false
Pet shop,227.02,2025-09-07,EXPENSE,BOLETO,false
Supermercado,415.97,2025-09-07,EXPENSE,DEBIT_CARD,false
Conta de energia,126.86,2025-09-08,EXPENSE,BOLETO,false
Curso online,545.59,2025-09-08,EXPENSE,PIX,false
Curso online,256.84,2025-09-08,EXPENSE,BOLETO,false
Eletronicos,4533.29,2025-09-08,EXPENSE,PIX,false
Impostos e taxas,780.66,2025-09-08,EXPENSE,CASH,false
Internet residencial,76.25,2025-09-08,EXPENSE,CREDIT_CARD,true
Manutencao do veiculo,1489.61,2025-09-08,EXPENSE,CREDIT_CARD,false
Plano de celular,134.26,2025-09-08,EXPENSE,CREDIT_CARD,true
Restaurante,245.62,2025-09-08,EXPENSE,BANK_TRANSFER,false
Streaming,53.70,2025-09-08,EXPENSE,PIX,true
Supermercado,759.65,2025-09-08,EXPENSE,BOLETO,false
Veterinario,767.32,2025-09-08,EXPENSE,BOLETO,false
Restituicao de imposto,2178.01,2025-09-08,INCOME,PIX,false
Doacao,283.95,2025-09-09,EXPENSE,PIX,false
Passagem aerea,2250.05,2025-09-09,EXPENSE,DEBIT_CARD,false
Plano de celular,97.10,2025-09-09,EXPENSE,PIX,false
Plano de saude,1277.24,2025-09-09,EXPENSE,CREDIT_CARD,true
Plano de saude,980.65,2025-09-09,EXPENSE,CREDIT_CARD,true
Plano de saude,514.79,2025-09-09,EXPENSE,CREDIT_CARD,true
Rendimento de investimento,249.46,2025-09-09,INCOME,BANK_TRANSFER,true
Doacao,314.18,2025-09-10,EXPENSE,CASH,false
Padaria,30.30,2025-09-10,EXPENSE,BOLETO,false
Plano de celular,61.40,2025-09-10,EXPENSE,BANK_TRANSFER,true
Restaurante,137.23,2025-09-10,EXPENSE,BOLETO,false
Seguro do veiculo,413.96,2025-09-10,EXPENSE,CASH,true
Seguro do veiculo,343.25,2025-09-10,EXPENSE,CREDIT_CARD,false
Seguro do veiculo,412.61,2025-09-10,EXPENSE,PIX,true
Aplicativo de transporte,92.42,2025-09-11,EXPENSE,BOLETO,false
Eletronicos,4531.78,2025-09-11,EXPENSE,PIX,false
Impostos e taxas,1019.74,2025-09-11,EXPENSE,PIX,false
Internet residencial,189.91,2025-09-11,EXPENSE,BOLETO,true
Loja de roupas,190.83,2025-09-11,EXPENSE,BOLETO,false
Padaria,76.68,2025-09-11,EXPENSE,PIX,false
Plano de celular,80.29,2025-09-11,EXPENSE,BANK_TRANSFER,true
Streaming,59.41,2025-09-11,EXPENSE,CREDIT_CARD,false
Streaming,30.50,2025-09-11,EXPENSE,BANK_TRANSFER,true
Veterinario,482.60,2025-09-11,EXPENSE,BANK_TRANSFER,false
Restituicao de imposto,1063.71,2025-09-11,INCOME,PIX,false
Venda de produto,988.25,2025-09-11,INCOME,BANK_TRANSFER,false
Academia,108.46,2025-09-12,EXPENSE,BANK_TRANSFER,true
Condominio,1127.13,2025-09-12,EXPENSE,BOLETO,true
Conta de energia,561.47,2025-09-12,EXPENSE,DEBIT_CARD,true
Delivery de comida,36.23,2025-09-12,EXPENSE,CASH,false
Estacionamento,61.34,2025-09-12,EXPENSE,CREDIT_CARD,false
Farmacia,374.44,2025-09-12,EXPENSE,BANK_TRANSFER,false
Padaria,79.30,2025-09-12,EXPENSE,DEBIT_CARD,false
Passagem aerea,2497.50,2025-09-12,EXPENSE,CASH,false
Pet shop,238.78,2025-09-12,EXPENSE,BOLETO,false
Dividendos,69.02,2025-09-12,INCOME,BANK_TRANSFER,true
Reembolso empresarial,279.16,2025-09-12,INCOME,PIX,false
Transferencia recebida,166.48,2025-09-12,INCOME,BANK_TRANSFER,false
Condominio,330.45,2025-09-13,EXPENSE,BOLETO,true
Curso online,158.04,2025-09-13,EXPENSE,DEBIT_CARD,false
Curso online,466.43,2025-09-13,EXPENSE,BANK_TRANSFER,false
Curso online,300.14,2025-09-13,EXPENSE,BANK_TRANSFER,false
Delivery de comida,158.74,2025-09-13,EXPENSE,PIX,false
Eletronicos,3605.81,2025-09-13,EXPENSE,CASH,false
Impostos e taxas,1855.25,2025-09-13,EXPENSE,PIX,false
Internet residencial,109.02,2025-09-13,EXPENSE,CASH,true
Loja de roupas,400.57,2025-09-13,EXPENSE,CASH,false
Plano de celular,72.87,2025-09-13,EXPENSE,CREDIT_CARD,false
Plano de saude,774.92,2025-09-13,EXPENSE,DEBIT_CARD,true
Seguro do veiculo,310.19,2025-09-13,EXPENSE,DEBIT_CARD,true
Seguro do veiculo,235.56,2025-09-13,EXPENSE,PIX,true
Veterinario,177.51,2025-09-13,EXPENSE,PIX,false
Aluguel recebido,2085.16,2025-09-13,INCOME,PIX,true
Academia,267.63,2025-09-14,EXPENSE,DEBIT_CARD,true
Cinema e lazer,190.17,2025-09-14,EXPENSE,PIX,false
Cinema e lazer,64.69,2025-09-14,EXPENSE,BANK_TRANSFER,false
Combustivel,107.99,2025-09-14,EXPENSE,CREDIT_CARD,false
Condominio,1014.62,2025-09-14,EXPENSE,CASH,true
Conta de agua,258.10,2025-09-14,EXPENSE,BOLETO,false
Estacionamento,22.62,2025-09-14,EXPENSE,CASH,false
Plano de celular,125.71,2025-09-14,EXPENSE,BANK_TRANSFER,true
Academia,124.13,2025-09-15,EXPENSE,PIX,true
Aplicativo de transporte,70.86,2025-09-15,EXPENSE,BOLETO,false
Delivery de comida,165.68,2025-09-15,EXPENSE,PIX,false
Doacao,90.34,2025-09-15,EXPENSE,DEBIT_CARD,false
Doacao,187.97,2025-09-15,EXPENSE,CREDIT_CARD,false
Livraria,136.20,2025-09-15,EXPENSE,CREDIT_CARD,false
Loja de roupas,657.45,2025-09-15,EXPENSE,CREDIT_CARD,false
Padaria,48.07,2025-09-15,EXPENSE,CREDIT_CARD,false
Plano de saude,1073.12,2025-09-15,EXPENSE,BANK_TRANSFER,true
Veterinario,787.19,2025-09-15,EXPENSE,CASH,false
Veterinario,512.19,2025-09-15,EXPENSE,BOLETO,false
Viagem e hospedagem,1703.08,2025-09-15,EXPENSE,PIX,false
Viagem e hospedagem,1780.90,2025-09-15,EXPENSE,PIX,false
Bonus profissional,2055.09,2025-09-15,INCOME,PIX,false
Bonus profissional,2421.04,2025-09-15,INCOME,PIX,false
Dividendos,358.56,2025-09-15,INCOME,PIX,true
Academia,276.40,2025-09-16,EXPENSE,PIX,false
Aplicativo de transporte,11.86,2025-09-16,EXPENSE,BANK_TRANSFER,false
Impostos e taxas,1363.56,2025-09-16,EXPENSE,BOLETO,false
Bonus profissional,1399.87,2025-09-16,INCOME,PIX,false
Farmacia,312.57,2025-09-17,EXPENSE,PIX,false
Impostos e taxas,1347.98,2025-09-17,EXPENSE,CASH,false
Pet shop,351.61,2025-09-17,EXPENSE,CREDIT_CARD,false
Plano de celular,74.69,2025-09-17,EXPENSE,CREDIT_CARD,true
Seguro do veiculo,479.90,2025-09-17,EXPENSE,CREDIT_CARD,true
Seguro do veiculo,471.85,2025-09-17,EXPENSE,DEBIT_CARD,true
Supermercado,284.52,2025-09-17,EXPENSE,CASH,false
Combustivel,155.41,2025-09-18,EXPENSE,BANK_TRANSFER,false
Conta de energia,207.37,2025-09-18,EXPENSE,CREDIT_CARD,true
Delivery de comida,135.34,2025-09-18,EXPENSE,PIX,false
Restaurante,281.99,2025-09-18,EXPENSE,DEBIT_CARD,false
Streaming,62.81,2025-09-18,EXPENSE,CASH,false
Supermercado,792.04,2025-09-18,EXPENSE,CREDIT_CARD,false
Combustivel,301.45,2025-09-19,EXPENSE,CASH,false
Condominio,522.86,2025-09-19,EXPENSE,CREDIT_CARD,true
Estacionamento,52.44,2025-09-19,EXPENSE,BANK_TRANSFER,false
Loja de roupas,307.35,2025-09-19,EXPENSE,BOLETO,false
Passagem aerea,2616.33,2025-09-19,EXPENSE,BOLETO,false
Rendimento de investimento,591.69,2025-09-19,INCOME,BANK_TRANSFER,true
Combustivel,165.12,2025-09-20,EXPENSE,CREDIT_CARD,false
Condominio,488.78,2025-09-20,EXPENSE,CASH,true
Curso online,155.22,2025-09-20,EXPENSE,BANK_TRANSFER,false
Eletronicos,303.00,2025-09-20,EXPENSE,CREDIT_CARD,false
Impostos e taxas,862.54,2025-09-20,EXPENSE,DEBIT_CARD,false
Internet residencial,161.36,2025-09-20,EXPENSE,CASH,true
Livraria,279.64,2025-09-20,EXPENSE,BANK_TRANSFER,false
Streaming,51.64,2025-09-20,EXPENSE,CREDIT_CARD,true
Supermercado,169.40,2025-09-20,EXPENSE,BOLETO,false
Academia,147.75,2025-09-21,EXPENSE,CASH,true
Conta de agua,219.26,2025-09-21,EXPENSE,DEBIT_CARD,true
Curso online,502.76,2025-09-21,EXPENSE,BANK_TRANSFER,false
Delivery de comida,60.10,2025-09-21,EXPENSE,CREDIT_CARD,false
Eletronicos,2520.80,2025-09-21,EXPENSE,BOLETO,false
Loja de roupas,600.82,2025-09-21,EXPENSE,BANK_TRANSFER,false
Passagem aerea,2776.05,2025-09-21,EXPENSE,BOLETO,false
Seguro do veiculo,422.05,2025-09-21,EXPENSE,CASH,true
Supermercado,428.54,2025-09-21,EXPENSE,BOLETO,false
Veterinario,427.29,2025-09-21,EXPENSE,BOLETO,false
Venda de produto,283.02,2025-09-21,INCOME,PIX,false
Aluguel residencial,1682.53,2025-09-22,EXPENSE,CASH,true
Aluguel residencial,4143.16,2025-09-22,EXPENSE,DEBIT_CARD,true
Condominio,771.07,2025-09-22,EXPENSE,BOLETO,true
Condominio,719.86,2025-09-22,EXPENSE,PIX,true
Delivery de comida,106.25,2025-09-22,EXPENSE,CREDIT_CARD,false
Doacao,459.34,2025-09-22,EXPENSE,BANK_TRANSFER,false
Eletronicos,1502.42,2025-09-22,EXPENSE,PIX,false
Estacionamento,68.66,2025-09-22,EXPENSE,BOLETO,false
Internet residencial,96.21,2025-09-22,EXPENSE,CREDIT_CARD,true
Loja de roupas,766.05,2025-09-22,EXPENSE,CASH,false
Restaurante,313.67,2025-09-22,EXPENSE,CASH,false
Restaurante,27.49,2025-09-22,EXPENSE,CASH,false
Streaming,67.29,2025-09-22,EXPENSE,CREDIT_CARD,true
Salario mensal,6898.64,2025-09-22,INCOME,BANK_TRANSFER,true
Aplicativo de transporte,61.73,2025-09-23,EXPENSE,BOLETO,false
Condominio,335.95,2025-09-23,EXPENSE,CASH,true
Farmacia,245.10,2025-09-23,EXPENSE,BOLETO,false
Loja de roupas,190.58,2025-09-23,EXPENSE,PIX,false
Manutencao do veiculo,773.75,2025-09-23,EXPENSE,BOLETO,false
Padaria,35.30,2025-09-23,EXPENSE,CREDIT_CARD,false
Pet shop,296.25,2025-09-23,EXPENSE,BANK_TRANSFER,false
Plano de celular,131.80,2025-09-23,EXPENSE,BOLETO,false
Restaurante,120.41,2025-09-23,EXPENSE,BOLETO,false
Viagem e hospedagem,1160.88,2025-09-23,EXPENSE,CREDIT_CARD,false
Restituicao de imposto,2199.33,2025-09-23,INCOME,BANK_TRANSFER,false
Condominio,405.17,2025-09-24,EXPENSE,BANK_TRANSFER,true
Eletronicos,1520.57,2025-09-24,EXPENSE,CREDIT_CARD,false
Impostos e taxas,1611.61,2025-09-24,EXPENSE,BANK_TRANSFER,false
Internet residencial,190.25,2025-09-24,EXPENSE,PIX,false
Livraria,268.55,2025-09-24,EXPENSE,BANK_TRANSFER,false
Loja de roupas,345.81,2025-09-24,EXPENSE,CASH,false
Passagem aerea,3712.59,2025-09-24,EXPENSE,CREDIT_CARD,false
Passagem aerea,697.50,2025-09-24,EXPENSE,CREDIT_CARD,false
Pet shop,176.18,2025-09-24,EXPENSE,DEBIT_CARD,false
Plano de saude,751.97,2025-09-24,EXPENSE,PIX,true
Streaming,52.24,2025-09-24,EXPENSE,CASH,true
Reembolso empresarial,269.74,2025-09-24,INCOME,BANK_TRANSFER,false
Venda de produto,695.93,2025-09-24,INCOME,PIX,false
Cinema e lazer,43.06,2025-09-25,EXPENSE,CREDIT_CARD,false
Delivery de comida,72.42,2025-09-25,EXPENSE,PIX,false
Delivery de comida,160.86,2025-09-25,EXPENSE,BOLETO,false
Delivery de comida,125.98,2025-09-25,EXPENSE,BANK_TRANSFER,false
Eletronicos,4651.51,2025-09-25,EXPENSE,DEBIT_CARD,false
Estacionamento,65.40,2025-09-25,EXPENSE,BOLETO,false
Estacionamento,47.93,2025-09-25,EXPENSE,CREDIT_CARD,false
Passagem aerea,538.93,2025-09-25,EXPENSE,PIX,false
Pet shop,202.21,2025-09-25,EXPENSE,BOLETO,false
Pet shop,308.25,2025-09-25,EXPENSE,PIX,false
Bonus profissional,557.41,2025-09-25,INCOME,BANK_TRANSFER,false
Dividendos,18.67,2025-09-25,INCOME,BANK_TRANSFER,false
Pagamento freelance,594.11,2025-09-25,INCOME,BANK_TRANSFER,false
Reembolso empresarial,851.57,2025-09-25,INCOME,BANK_TRANSFER,false
Combustivel,83.68,2025-09-26,EXPENSE,PIX,false
Delivery de comida,25.39,2025-09-26,EXPENSE,BANK_TRANSFER,false
Impostos e taxas,180.82,2025-09-26,EXPENSE,PIX,false
Impostos e taxas,2137.02,2025-09-26,EXPENSE,BANK_TRANSFER,false
Internet residencial,139.35,2025-09-26,EXPENSE,CASH,true
Loja de roupas,710.34,2025-09-26,EXPENSE,PIX,false
Loja de roupas,291.19,2025-09-26,EXPENSE,CASH,false
Padaria,64.93,2025-09-26,EXPENSE,BOLETO,false
Supermercado,667.20,2025-09-26,EXPENSE,CREDIT_CARD,false
Supermercado,726.40,2025-09-26,EXPENSE,CASH,false
Venda de produto,306.45,2025-09-26,INCOME,BANK_TRANSFER,false
Aplicativo de transporte,85.37,2025-09-27,EXPENSE,CASH,false
Cinema e lazer,219.97,2025-09-27,EXPENSE,BOLETO,false
Impostos e taxas,150.55,2025-09-27,EXPENSE,CASH,false
Plano de celular,42.57,2025-09-27,EXPENSE,CASH,true
Seguro do veiculo,135.11,2025-09-27,EXPENSE,DEBIT_CARD,false
Veterinario,664.14,2025-09-27,EXPENSE,CREDIT_CARD,false
Aluguel residencial,3290.83,2025-09-28,EXPENSE,BANK_TRANSFER,true
Combustivel,345.25,2025-09-28,EXPENSE,PIX,false
Livraria,182.03,2025-09-28,EXPENSE,PIX,false
Passagem aerea,3455.08,2025-09-28,EXPENSE,CREDIT_CARD,false
Reembolso empresarial,147.75,2025-09-28,INCOME,BANK_TRANSFER,false
Rendimento de investimento,307.05,2025-09-28,INCOME,BANK_TRANSFER,true
Restituicao de imposto,1978.27,2025-09-28,INCOME,PIX,false
Aluguel residencial,2167.16,2025-09-29,EXPENSE,CREDIT_CARD,false
Aluguel residencial,2052.90,2025-09-29,EXPENSE,PIX,true
Cinema e lazer,175.73,2025-09-29,EXPENSE,BANK_TRANSFER,false
Combustivel,206.31,2025-09-29,EXPENSE,BANK_TRANSFER,false
Delivery de comida,134.77,2025-09-29,EXPENSE,BOLETO,false
Estacionamento,18.37,2025-09-29,EXPENSE,PIX,false
Estacionamento,54.46,2025-09-29,EXPENSE,BANK_TRANSFER,false
Estacionamento,68.66,2025-09-29,EXPENSE,CREDIT_CARD,false
Impostos e taxas,1931.91,2025-09-29,EXPENSE,BANK_TRANSFER,false
Pet shop,34.71,2025-09-29,EXPENSE,PIX,false
Restaurante,125.51,2025-09-29,EXPENSE,CASH,false
Streaming,38.62,2025-09-29,EXPENSE,PIX,false
Viagem e hospedagem,881.26,2025-09-29,EXPENSE,BOLETO,false
Restituicao de imposto,2798.31,2025-09-29,INCOME,PIX,false
Transferencia recebida,1946.44,2025-09-29,INCOME,PIX,false
Aplicativo de transporte,68.98,2025-09-30,EXPENSE,CASH,false
Cinema e lazer,86.69,2025-09-30,EXPENSE,DEBIT_CARD,false
Combustivel,229.73,2025-09-30,EXPENSE,BOLETO,false
Combustivel,266.33,2025-09-30,EXPENSE,CREDIT_CARD,false
Delivery de comida,78.67,2025-09-30,EXPENSE,CASH,false
Doacao,11.03,2025-09-30,EXPENSE,BOLETO,false
Estacionamento,72.63,2025-09-30,EXPENSE,PIX,false
Internet residencial,75.30,2025-09-30,EXPENSE,PIX,true
Livraria,145.40,2025-09-30,EXPENSE,PIX,false
Seguro do veiculo,415.91,2025-09-30,EXPENSE,PIX,true
Seguro do veiculo,214.97,2025-09-30,EXPENSE,PIX,false
Streaming,61.36,2025-09-30,EXPENSE,DEBIT_CARD,true
Viagem e hospedagem,2694.90,2025-09-30,EXPENSE,PIX,false
Viagem e hospedagem,3545.05,2025-09-30,EXPENSE,CREDIT_CARD,false
Aluguel recebido,2392.22,2025-09-30,INCOME,BANK_TRANSFER,true
Pagamento freelance,1723.94,2025-09-30,INCOME,BANK_TRANSFER,false
Academia,240.67,2025-10-01,EXPENSE,DEBIT_CARD,false
Conta de energia,219.62,2025-10-01,EXPENSE,CREDIT_CARD,true
Doacao,455.87,2025-10-01,EXPENSE,DEBIT_CARD,false
Doacao,27.35,2025-10-01,EXPENSE,CREDIT_CARD,false
Internet residencial,88.84,2025-10-01,EXPENSE,BANK_TRANSFER,true
Livraria,212.56,2025-10-01,EXPENSE,CASH,false
Loja de roupas,399.96,2025-10-01,EXPENSE,CREDIT_CARD,false
Loja de roupas,721.57,2025-10-01,EXPENSE,DEBIT_CARD,false
Manutencao do veiculo,1178.72,2025-10-01,EXPENSE,PIX,false
Manutencao do veiculo,395.44,2025-10-01,EXPENSE,PIX,false
Supermercado,529.60,2025-10-01,EXPENSE,BOLETO,false
Viagem e hospedagem,2063.79,2025-10-01,EXPENSE,DEBIT_CARD,false
Aluguel residencial,2534.66,2025-10-02,EXPENSE,DEBIT_CARD,true
Aplicativo de transporte,68.03,2025-10-02,EXPENSE,CASH,false
Curso online,652.85,2025-10-02,EXPENSE,CREDIT_CARD,false
