usuario_id,idade,estado,cidade,renda_mensal_base,nivel_endividamento_base_pct,frequencia_poupanca_declarada,reserva_financeira_inicial,dependentes,objetivo_financeiro,perfil_sintetico_base,split,fonte
USR001113,33,DF,Brasilia,5227.82,10.57,MEDIA,46617.92,0,QUITAR_DIVIDAS,SAUDAVEL,TRAIN,SINTETICO
USR001114,25,BA,Feira de Santana,4514.67,18.45,ALTA,38889.75,1,RESERVA_EMERGENCIA,SAUDAVEL,VALIDATION,SINTETICO
USR001115,40,MG,Belo Horizonte,3506.49,32.04,MEDIA,13594.08,0,APOSENTADORIA,EM_OBSERVACAO,VALIDATION,SINTETICO
USR001116,56,MG,Juiz de Fora,6433.69,41.18,BAIXA,10125.44,3,COMPRAR_IMOVEL,EM_OBSERVACAO,VALIDATION,SINTETICO
USR001117,26,DF,Brasilia,6027.48,19.11,ALTA,34229.02,0,APOSENTADORIA,SAUDAVEL,TEST,SINTETICO
USR001118,37,SP,Sorocaba,4214.31,15.02,MEDIA,41432.89,2,APOSENTADORIA,SAUDAVEL,TEST,SINTETICO
USR001119,45,SC,Florianopolis,11028.15,21.53,MEDIA,84659.53,2,COMPRAR_IMOVEL,SAUDAVEL,TEST,SINTETICO
USR001120,42,DF,Brasilia,3479.74,4.16,ALTA,17918.0,0,RESERVA_EMERGENCIA,SAUDAVEL,TRAIN,SINTETICO
USR001121,49,PE,Jaboatao,3668.04,15.94,ALTA,15032.66,1,APOSENTADORIA,SAUDAVEL,TRAIN,SINTETICO
USR001122,37,RJ,Niteroi,4350.57,39.49,BAIXA,14561.61,2,VIAGEM,EM_OBSERVACAO,TRAIN,SINTETICO
USR001123,58,SC,Joinville,4498.41,31.47,MEDIA,15024.87,2,RESERVA_EMERGENCIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR001124,39,RJ,Niteroi,9419.41,44.86,MEDIA,23260.34,0,APOSENTADORIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR001125,41,GO,Aparecida de Goiania,5548.85,24.69,BAIXA,10996.79,2,VIAGEM,EM_OBSERVACAO,TRAIN,SINTETICO
USR001126,45,CE,Juazeiro do Norte,5490.06,40.46,BAIXA,5224.11,1,ORGANIZAR_ORCAMENTO,EM_OBSERVACAO,TRAIN,SINTETICO
USR001127,43,GO,Anapolis,8394.63,14.42,ALTA,47245.63,1,RESERVA_EMERGENCIA,SAUDAVEL,TRAIN,SINTETICO
USR001128,48,RS,Caxias do Sul,6356.88,2.01,MEDIA,41604.78,0,COMPRAR_IMOVEL,SAUDAVEL,TRAIN,SINTETICO
USR001129,30,ES,Serra,4351.23,28.91,MEDIA,11949.53,0,RESERVA_EMERGENCIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR001130,51,RJ,Rio de Janeiro,3841.92,69.27,BAIXA,3245.95,0,COMPRAR_IMOVEL,EM_RISCO,TRAIN,SINTETICO
USR001131,46,GO,Aparecida de Goiania,4034.47,6.18,ALTA,22256.57,0,COMPRAR_IMOVEL,SAUDAVEL,TRAIN,SINTETICO
USR001132,33,DF,Brasilia,4774.39,27.49,MEDIA,17781.83,0,QUITAR_DIVIDAS,EM_OBSERVACAO,TRAIN,SINTETICO
USR001133,42,MG,Belo Horizonte,3472.05,19.43,ALTA,20928.55,1,QUITAR_DIVIDAS,SAUDAVEL,TRAIN,SINTETICO
USR001134,33,CE,Caucaia,3720.96,3.29,MEDIA,22057.13,2,QUITAR_DIVIDAS,SAUDAVEL,VALIDATION,SINTETICO
USR001135,27,SP,Campinas,3521.65,0.66,ALTA,26519.54,4,ORGANIZAR_ORCAMENTO,SAUDAVEL,VALIDATION,SINTETICO
USR001136,18,RJ,Duque de Caxias,4673.91,7.63,ALTA,41810.04,2,ORGANIZAR_ORCAMENTO,SAUDAVEL,VALIDATION,SINTETICO
USR001137,40,DF,Brasilia,5525.5,68.65,BAIXA,34.86,0,APOSENTADORIA,EM_RISCO,TEST,SINTETICO
USR001138,46,SC,Florianopolis,5212.17,29.03,MEDIA,18354.21,0,RESERVA_EMERGENCIA,EM_OBSERVACAO,TEST,SINTETICO
USR001139,39,DF,Brasilia,5696.29,38.04,MEDIA,20237.46,0,VIAGEM,EM_OBSERVACAO,TEST,SINTETICO
USR001140,48,BA,Vitoria da Conquista,8041.51,12.48,ALTA,59748.64,0,QUITAR_DIVIDAS,SAUDAVEL,TRAIN,SINTETICO
USR001141,25,DF,Brasilia,2675.35,0.41,ALTA,16828.01,2,VIAGEM,SAUDAVEL,TRAIN,SINTETICO
USR001142,31,ES,Cariacica,6103.55,21.28,BAIXA,10228.42,1,COMPRAR_IMOVEL,EM_OBSERVACAO,TRAIN,SINTETICO
USR001143,45,SC,Florianopolis,5992.9,47.16,MEDIA,14056.4,0,RESERVA_EMERGENCIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR001144,28,RS,Pelotas,3700.55,17.23,MEDIA,16596.21,0,APOSENTADORIA,SAUDAVEL,TRAIN,SINTETICO
USR001145,21,BA,Salvador,8870.45,52.76,BAIXA,7268.39,1,COMPRAR_IMOVEL,EM_RISCO,TRAIN,SINTETICO
USR001146,36,RS,Pelotas,3131.95,49.99,BAIXA,2253.45,1,QUITAR_DIVIDAS,EM_RISCO,TRAIN,SINTETICO
USR001147,35,BA,Feira de Santana,2337.09,44.83,BAIXA,7552.68,2,COMPRAR_IMOVEL,EM_OBSERVACAO,TRAIN,SINTETICO
USR001148,33,DF,Brasilia,1853.41,22.04,MEDIA,5945.78,0,VIAGEM,EM_OBSERVACAO,TRAIN,SINTETICO
USR001149,38,PR,Maringa,16257.1,3.51,MEDIA,69535.83,4,COMPRAR_IMOVEL,SAUDAVEL,TRAIN,SINTETICO
USR001150,47,RS,Caxias do Sul,5548.27,20.52,MEDIA,39167.99,0,VIAGEM,SAUDAVEL,TRAIN,SINTETICO
USR001151,39,SP,Sao Paulo,2634.39,26.3,MEDIA,9069.47,0,COMPRAR_IMOVEL,EM_OBSERVACAO,TRAIN,SINTETICO
USR001152,24,DF,Brasilia,3158.51,23.62,ALTA,24822.81,3,VIAGEM,SAUDAVEL,TRAIN,SINTETICO
USR001153,27,ES,Serra,3166.76,29.37,MEDIA,3194.45,0,RESERVA_EMERGENCIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR001154,43,CE,Fortaleza,2722.67,43.79,MEDIA,4049.38,2,ORGANIZAR_ORCAMENTO,EM_OBSERVACAO,VALIDATION,SINTETICO
USR001155,41,DF,Brasilia,6992.87,23.57,ALTA,50684.47,2,QUITAR_DIVIDAS,SAUDAVEL,VALIDATION,SINTETICO
USR001156,21,SC,Florianopolis,6231.08,81.05,BAIXA,1321.76,1,ORGANIZAR_ORCAMENTO,EM_RISCO,VALIDATION,SINTETICO
USR001157,34,RS,Pelotas,5583.04,29.72,MEDIA,13572.64,2,APOSENTADORIA,EM_OBSERVACAO,TEST,SINTETICO
USR001158,59,RS,Porto Alegre,8718.06,50.72,BAIXA,7845.72,1,ORGANIZAR_ORCAMENTO,EM_RISCO,TEST,SINTETICO
USR001159,35,PR,Londrina,5774.47,47.62,BAIXA,5370.02,1,ORGANIZAR_ORCAMENTO,EM_OBSERVACAO,TEST,SINTETICO
USR001160,51,BA,Salvador,6717.58,18.62,ALTA,46941.19,0,RESERVA_EMERGENCIA,SAUDAVEL,TRAIN,SINTETICO
USR001161,42,SC,Florianopolis,8084.07,10.7,ALTA,29453.42,1,VIAGEM,SAUDAVEL,TRAIN,SINTETICO
USR001162,32,SP,Sorocaba,4745.32,22.17,BAIXA,9375.96,2,COMPRAR_IMOVEL,EM_OBSERVACAO,TRAIN,SINTETICO
USR001163,26,CE,Juazeiro do Norte,5101.9,20.69,MEDIA,14826.47,1,ORGANIZAR_ORCAMENTO,EM_OBSERVACAO,TRAIN,SINTETICO
USR001164,45,RS,Pelotas,5446.47,20.46,ALTA,19570.63,2,QUITAR_DIVIDAS,SAUDAVEL,TRAIN,SINTETICO
USR001165,20,DF,Brasilia,5224.09,5.01,ALTA,45262.34,3,VIAGEM,SAUDAVEL,TRAIN,SINTETICO
USR001166,24,GO,Goiania,6235.13,18.02,MEDIA,23025.49,2,ORGANIZAR_ORCAMENTO,EM_OBSERVACAO,TRAIN,SINTETICO
USR001167,36,RJ,Niteroi,10521.73,25.53,MEDIA,39810.68,1,VIAGEM,EM_OBSERVACAO,TRAIN,SINTETICO
USR001168,41,ES,Serra,1616.74,3.07,ALTA,11682.71,0,QUITAR_DIVIDAS,SAUDAVEL,TRAIN,SINTETICO
USR001169,45,SP,Sao Paulo,4531.18,34.6,MEDIA,6473.0,1,COMPRAR_IMOVEL,EM_OBSERVACAO,TRAIN,SINTETICO
USR001170,25,GO,Aparecida de Goiania,13505.87,28.66,MEDIA,48856.58,3,QUITAR_DIVIDAS,EM_OBSERVACAO,TRAIN,SINTETICO
USR001171,47,DF,Brasilia,5384.93,47.95,BAIXA,3378.65,1,RESERVA_EMERGENCIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR001172,23,PR,Maringa,2801.15,7.95,MEDIA,26440.83,0,ORGANIZAR_ORCAMENTO,SAUDAVEL,TRAIN,SINTETICO
USR001173,37,PR,Maringa,3412.94,13.16,ALTA,31939.1,0,ORGANIZAR_ORCAMENTO,SAUDAVEL,TRAIN,SINTETICO
USR001174,50,DF,Brasilia,3028.61,43.43,BAIXA,1313.06,0,QUITAR_DIVIDAS,EM_RISCO,VALIDATION,SINTETICO
USR001175,51,SP,Santos,15525.84,79.98,BAIXA,609.49,4,ORGANIZAR_ORCAMENTO,EM_RISCO,VALIDATION,SINTETICO
USR001176,38,PE,Jaboatao,3083.54,77.42,NUNCA,2359.26,2,RESERVA_EMERGENCIA,EM_RISCO,VALIDATION,SINTETICO
USR001177,54,RS,Porto Alegre,4680.95,19.33,MEDIA,5523.61,0,VIAGEM,EM_OBSERVACAO,TEST,SINTETICO
USR001178,18,MG,Juiz de Fora,3369.68,43.72,BAIXA,2523.41,0,ORGANIZAR_ORCAMENTO,EM_RISCO,TEST,SINTETICO
USR001179,26,RS,Pelotas,2888.97,32.5,MEDIA,8482.48,1,VIAGEM,EM_OBSERVACAO,TEST,SINTETICO
USR001180,34,RJ,Rio de Janeiro,13361.99,21.61,MEDIA,30404.92,2,VIAGEM,EM_OBSERVACAO,TRAIN,SINTETICO
USR001181,26,RJ,Niteroi,4303.06,32.38,MEDIA,16019.31,1,VIAGEM,EM_OBSERVACAO,TRAIN,SINTETICO
USR001182,18,PE,Recife,7680.39,74.85,BAIXA,6391.71,0,VIAGEM,EM_RISCO,TRAIN,SINTETICO
USR001183,44,SC,Blumenau,4662.55,30.95,MEDIA,15453.58,1,RESERVA_EMERGENCIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR001184,31,RJ,Duque de Caxias,6393.0,1.93,MEDIA,24388.63,2,RESERVA_EMERGENCIA,SAUDAVEL,TRAIN,SINTETICO
USR001185,47,RS,Caxias do Sul,3460.61,21.74,BAIXA,6526.95,2,QUITAR_DIVIDAS,EM_OBSERVACAO,TRAIN,SINTETICO
USR001186,34,RJ,Niteroi,2078.48,40.44,BAIXA,1605.82,1,APOSENTADORIA,EM_RISCO,TRAIN,SINTETICO
USR001187,42,PR,Curitiba,7000.9,42.97,MEDIA,26648.57,4,APOSENTADORIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR001188,29,BA,Feira de Santana,8083.7,49.69,NUNCA,6867.35,1,ORGANIZAR_ORCAMENTO,EM_RISCO,TRAIN,SINTETICO
USR001189,36,CE,Fortaleza,1400.0,21.8,MEDIA,2769.45,1,ORGANIZAR_ORCAMENTO,EM_OBSERVACAO,TRAIN,SINTETICO
USR001190,40,PR,Londrina,1400.0,12.54,MEDIA,11620.21,0,QUITAR_DIVIDAS,SAUDAVEL,TRAIN,SINTETICO
USR001191,48,SP,Campinas,15979.81,12.12,ALTA,102839.4,0,VIAGEM,SAUDAVEL,TRAIN,SINTETICO
USR001192,38,GO,Aparecida de Goiania,5740.17,16.8,MEDIA,40106.4,2,ORGANIZAR_ORCAMENTO,SAUDAVEL,TRAIN,SINTETICO
USR001193,30,SP,Campinas,3191.83,70.13,NUNCA,383.26,2,RESERVA_EMERGENCIA,EM_RISCO,TRAIN,SINTETICO
USR001194,32,SP,Santos,4503.64,54.67,NUNCA,916.21,2,RESERVA_EMERGENCIA,EM_RISCO,VALIDATION,SINTETICO
USR001195,65,RS,Caxias do Sul,6193.94,1.05,ALTA,46676.94,0,APOSENTADORIA,SAUDAVEL,VALIDATION,SINTETICO
USR001196,39,GO,Goiania,4946.7,5.44,ALTA,42416.29,1,ORGANIZAR_ORCAMENTO,SAUDAVEL,VALIDATION,SINTETICO
USR001197,31,SP,Campinas,11386.16,3.84,MEDIA,75581.82,0,ORGANIZAR_ORCAMENTO,SAUDAVEL,TEST,SINTETICO
USR001198,42,BA,Salvador,5725.44,44.97,BAIXA,3319.97,2,QUITAR_DIVIDAS,EM_RISCO,TEST,SINTETICO
USR001199,42,RS,Porto Alegre,7366.1,14.9,ALTA,51499.18,0,APOSENTADORIA,SAUDAVEL,TEST,SINTETICO
USR001200,35,GO,Goiania,4166.38,7.23,ALTA,23394.57,0,APOSENTADORIA,SAUDAVEL,TRAIN,SINTETICO
USR001201,39,RJ,Duque de Caxias,5954.6,54.29,NUNCA,4049.11,1,APOSENTADORIA,EM_RISCO,TRAIN,SINTETICO
USR001202,33,PE,Jaboatao,1917.9,67.21,BAIXA,1806.35,2,ORGANIZAR_ORCAMENTO,EM_RISCO,TRAIN,SINTETICO
USR001203,45,PR,Maringa,6495.89,32.72,MEDIA,22582.17,2,VIAGEM,EM_OBSERVACAO,TRAIN,SINTETICO
USR001204,44,DF,Brasilia,24838.65,20.12,ALTA,121858.05,0,RESERVA_EMERGENCIA,SAUDAVEL,TRAIN,SINTETICO
USR001205,31,GO,Goiania,1400.0,43.73,BAIXA,999.17,3,RESERVA_EMERGENCIA,EM_RISCO,TRAIN,SINTETICO
USR001206,27,DF,Brasilia,2467.61,6.97,ALTA,8846.43,0,ORGANIZAR_ORCAMENTO,SAUDAVEL,TRAIN,SINTETICO
USR001207,39,PE,Recife,4131.06,1.05,ALTA,35813.76,1,QUITAR_DIVIDAS,SAUDAVEL,TRAIN,SINTETICO
USR001208,46,RS,Caxias do Sul,1955.1,1.76,ALTA,8757.09,3,RESERVA_EMERGENCIA,SAUDAVEL,TRAIN,SINTETICO
USR001209,40,GO,Anapolis,2498.65,8.03,MEDIA,21879.46,2,ORGANIZAR_ORCAMENTO,SAUDAVEL,TRAIN,SINTETICO
USR001210,56,GO,Goiania,2713.44,0.78,MEDIA,20542.35,2,COMPRAR_IMOVEL,SAUDAVEL,TRAIN,SINTETICO
USR001211,34,BA,Feira de Santana,6532.96,18.75,MEDIA,19445.46,1,APOSENTADORIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR001212,43,ES,Vitoria,5031.3,8.43,ALTA,33744.94,0,QUITAR_DIVIDAS,SAUDAVEL,TRAIN,SINTETICO
USR001213,45,SC,Florianopolis,8088.22,42.25,MEDIA,25722.42,3,QUITAR_DIVIDAS,EM_OBSERVACAO,TRAIN,SINTETICO
USR001214,36,DF,Brasilia,2727.45,41.01,MEDIA,8974.06,1,ORGANIZAR_ORCAMENTO,EM_OBSERVACAO,VALIDATION,SINTETICO
USR001215,28,CE,Fortaleza,3122.8,9.23,ALTA,12834.11,0,ORGANIZAR_ORCAMENTO,SAUDAVEL,VALIDATION,SINTETICO
USR001216,34,PR,Curitiba,4776.4,50.65,NUNCA,3887.44,3,COMPRAR_IMOVEL,EM_RISCO,VALIDATION,SINTETICO
USR001217,26,PR,Maringa,4618.93,66.67,BAIXA,4597.77,1,APOSENTADORIA,EM_RISCO,TEST,SINTETICO
USR001218,36,PR,Londrina,3494.21,19.14,ALTA,31903.17,0,QUITAR_DIVIDAS,SAUDAVEL,TEST,SINTETICO
USR001219,38,DF,Brasilia,7459.06,34.35,BAIXA,7493.91,2,COMPRAR_IMOVEL,EM_OBSERVACAO,TEST,SINTETICO
USR001220,54,MG,Belo Horizonte,17614.77,30.22,MEDIA,54445.37,2,APOSENTADORIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR001221,31,SC,Florianopolis,3336.41,31.46,MEDIA,5157.15,1,VIAGEM,EM_OBSERVACAO,TRAIN,SINTETICO
USR001222,38,GO,Aparecida de Goiania,5755.13,73.89,BAIXA,4477.65,3,RESERVA_EMERGENCIA,EM_RISCO,TRAIN,SINTETICO
USR001223,33,SC,Blumenau,5065.43,45.43,BAIXA,4879.46,1,VIAGEM,EM_RISCO,TRAIN,SINTETICO
USR001224,31,GO,Anapolis,11419.51,28.05,MEDIA,28791.93,2,QUITAR_DIVIDAS,EM_OBSERVACAO,TRAIN,SINTETICO
USR001225,31,DF,Brasilia,7808.79,10.43,MEDIA,48113.02,2,COMPRAR_IMOVEL,SAUDAVEL,TRAIN,SINTETICO
USR001226,41,SC,Florianopolis,6979.82,47.9,BAIXA,1265.47,1,VIAGEM,EM_RISCO,TRAIN,SINTETICO
USR001227,49,GO,Aparecida de Goiania,4429.89,1.27,MEDIA,21305.87,4,RESERVA_EMERGENCIA,SAUDAVEL,TRAIN,SINTETICO
USR001228,41,PE,Recife,9158.82,38.1,BAIXA,18024.55,1,COMPRAR_IMOVEL,EM_OBSERVACAO,TRAIN,SINTETICO
USR001229,39,PR,Londrina,6215.9,29.27,BAIXA,6630.61,2,VIAGEM,EM_OBSERVACAO,TRAIN,SINTETICO
USR001230,48,GO,Goiania,4781.93,72.97,BAIXA,801.32,0,VIAGEM,EM_RISCO,TRAIN,SINTETICO
USR001231,33,PR,Maringa,2429.65,18.22,MEDIA,7574.05,0,QUITAR_DIVIDAS,EM_OBSERVACAO,TRAIN,SINTETICO
USR001232,27,PR,Maringa,3718.97,70.11,BAIXA,1.69,0,COMPRAR_IMOVEL,EM_RISCO,TRAIN,SINTETICO
USR001233,24,CE,Juazeiro do Norte,9299.15,65.03,BAIXA,9016.79,3,ORGANIZAR_ORCAMENTO,EM_RISCO,TRAIN,SINTETICO
USR001234,30,RJ,Duque de Caxias,4797.42,70.04,NUNCA,4190.59,1,APOSENTADORIA,EM_RISCO,VALIDATION,SINTETICO
USR001235,37,SP,Sorocaba,2602.84,24.96,BAIXA,7932.16,2,ORGANIZAR_ORCAMENTO,EM_OBSERVACAO,VALIDATION,SINTETICO
USR001236,39,BA,Salvador,14118.0,15.05,MEDIA,51290.84,3,QUITAR_DIVIDAS,SAUDAVEL,VALIDATION,SINTETICO
USR001237,28,MG,Uberlandia,4764.46,6.07,ALTA,40807.16,1,RESERVA_EMERGENCIA,SAUDAVEL,TEST,SINTETICO
USR001238,29,RJ,Duque de Caxias,4356.69,18.61,MEDIA,16644.33,0,QUITAR_DIVIDAS,EM_OBSERVACAO,TEST,SINTETICO
USR001239,51,GO,Aparecida de Goiania,3456.13,1.49,ALTA,13194.26,0,RESERVA_EMERGENCIA,SAUDAVEL,TEST,SINTETICO
USR001240,28,RS,Caxias do Sul,2466.2,4.2,ALTA,18384.6,1,COMPRAR_IMOVEL,SAUDAVEL,TRAIN,SINTETICO
USR001241,35,BA,Vitoria da Conquista,3037.69,52.02,BAIXA,1421.67,1,VIAGEM,EM_RISCO,TRAIN,SINTETICO
USR001242,24,ES,Vitoria,3854.05,45.14,NUNCA,3342.84,0,QUITAR_DIVIDAS,EM_RISCO,TRAIN,SINTETICO
USR001243,45,ES,Vila Velha,4640.91,62.16,BAIXA,3836.51,0,APOSENTADORIA,EM_RISCO,TRAIN,SINTETICO
USR001244,43,SP,Sao Paulo,4719.01,37.65,MEDIA,3447.55,2,ORGANIZAR_ORCAMENTO,EM_OBSERVACAO,TRAIN,SINTETICO
USR001245,32,ES,Vila Velha,3243.6,41.41,BAIXA,320.91,2,QUITAR_DIVIDAS,EM_RISCO,TRAIN,SINTETICO
USR001246,42,MG,Belo Horizonte,2909.67,6.16,ALTA,18709.25,0,RESERVA_EMERGENCIA,SAUDAVEL,TRAIN,SINTETICO
USR001247,32,GO,Anapolis,2284.69,22.07,MEDIA,14302.13,2,ORGANIZAR_ORCAMENTO,SAUDAVEL,TRAIN,SINTETICO
USR001248,35,SC,Florianopolis,4989.18,2.08,MEDIA,31879.22,3,RESERVA_EMERGENCIA,SAUDAVEL,TRAIN,SINTETICO
USR001249,28,SC,Blumenau,3886.82,29.12,MEDIA,13765.28,1,VIAGEM,EM_OBSERVACAO,TRAIN,SINTETICO
USR001250,18,RJ,Duque de Caxias,3559.84,21.22,BAIXA,10936.58,0,APOSENTADORIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR001251,53,MG,Belo Horizonte,4961.05,19.53,MEDIA,18893.91,0,VIAGEM,EM_OBSERVACAO,TRAIN,SINTETICO
USR001252,50,MG,Belo Horizonte,5424.14,31.76,BAIXA,10449.79,2,QUITAR_DIVIDAS,EM_OBSERVACAO,TRAIN,SINTETICO
USR001253,36,ES,Cariacica,6529.43,70.66,NUNCA,3626.36,1,COMPRAR_IMOVEL,EM_RISCO,TRAIN,SINTETICO
USR001254,23,ES,Serra,18077.0,31.48,MEDIA,20097.52,3,QUITAR_DIVIDAS,EM_OBSERVACAO,VALIDATION,SINTETICO
USR001255,38,PE,Olinda,11982.74,24.35,BAIXA,30376.42,3,RESERVA_EMERGENCIA,EM_OBSERVACAO,VALIDATION,SINTETICO
USR001256,47,BA,Vitoria da Conquista,1737.0,15.67,ALTA,9036.44,0,COMPRAR_IMOVEL,SAUDAVEL,VALIDATION,SINTETICO
USR001257,51,CE,Caucaia,5382.08,21.26,MEDIA,26587.3,1,RESERVA_EMERGENCIA,SAUDAVEL,TEST,SINTETICO
USR001258,47,BA,Salvador,3855.46,0.44,ALTA,29033.86,4,ORGANIZAR_ORCAMENTO,SAUDAVEL,TEST,SINTETICO
USR001259,36,PE,Olinda,7540.99,33.21,BAIXA,7518.93,2,RESERVA_EMERGENCIA,EM_OBSERVACAO,TEST,SINTETICO
USR001260,37,CE,Fortaleza,3668.56,43.22,BAIXA,7490.83,0,ORGANIZAR_ORCAMENTO,EM_OBSERVACAO,TRAIN,SINTETICO
USR001261,31,GO,Anapolis,2258.47,18.65,ALTA,17057.15,2,COMPRAR_IMOVEL,SAUDAVEL,TRAIN,SINTETICO
USR001262,46,PR,Londrina,9281.13,65.61,BAIXA,2291.4,2,COMPRAR_IMOVEL,EM_RISCO,TRAIN,SINTETICO
USR001263,21,CE,Juazeiro do Norte,3796.68,4.42,ALTA,21948.43,0,VIAGEM,SAUDAVEL,TRAIN,SINTETICO
USR001264,46,GO,Goiania,9240.29,30.28,BAIXA,23430.66,3,VIAGEM,EM_OBSERVACAO,TRAIN,SINTETICO
USR001265,32,GO,Aparecida de Goiania,1712.96,20.02,ALTA,9395.14,1,RESERVA_EMERGENCIA,SAUDAVEL,TRAIN,SINTETICO
USR001266,23,BA,Vitoria da Conquista,3771.0,21.45,ALTA,19775.72,1,QUITAR_DIVIDAS,SAUDAVEL,TRAIN,SINTETICO
USR001267,21,PR,Maringa,7229.9,6.21,MEDIA,35074.77,0,ORGANIZAR_ORCAMENTO,SAUDAVEL,TRAIN,SINTETICO
USR001268,42,RS,Porto Alegre,5696.96,0.85,ALTA,38634.29,0,RESERVA_EMERGENCIA,SAUDAVEL,TRAIN,SINTETICO
USR001269,20,PE,Olinda,2008.25,42.95,BAIXA,2061.86,0,COMPRAR_IMOVEL,EM_OBSERVACAO,TRAIN,SINTETICO
USR001270,26,PE,Jaboatao,8126.84,29.76,BAIXA,18534.51,3,VIAGEM,EM_OBSERVACAO,TRAIN,SINTETICO
USR001271,48,PE,Jaboatao,14142.77,15.29,ALTA,46207.19,1,VIAGEM,SAUDAVEL,TRAIN,SINTETICO
USR001272,21,SC,Blumenau,5042.38,78.75,BAIXA,3548.45,2,RESERVA_EMERGENCIA,EM_RISCO,TRAIN,SINTETICO
USR001273,32,RJ,Niteroi,4842.47,33.29,MEDIA,5728.74,0,COMPRAR_IMOVEL,EM_OBSERVACAO,TRAIN,SINTETICO
USR001274,58,PE,Recife,6740.69,7.28,ALTA,29515.11,1,QUITAR_DIVIDAS,SAUDAVEL,VALIDATION,SINTETICO
USR001275,45,GO,Aparecida de Goiania,5477.03,28.73,BAIXA,21686.07,1,APOSENTADORIA,EM_OBSERVACAO,VALIDATION,SINTETICO
USR001276,25,MG,Uberlandia,2617.11,22.39,MEDIA,13171.93,0,APOSENTADORIA,SAUDAVEL,VALIDATION,SINTETICO
USR001277,56,DF,Brasilia,5025.53,42.53,BAIXA,13993.43,0,COMPRAR_IMOVEL,EM_OBSERVACAO,TEST,SINTETICO
USR001278,48,RS,Pelotas,5058.9,81.66,NUNCA,1350.63,2,ORGANIZAR_ORCAMENTO,EM_RISCO,TEST,SINTETICO
USR001279,53,RJ,Duque de Caxias,6318.09,28.01,MEDIA,17173.01,4,APOSENTADORIA,EM_OBSERVACAO,TEST,SINTETICO
USR001280,43,CE,Caucaia,3233.99,44.62,BAIXA,1494.92,1,QUITAR_DIVIDAS,EM_RISCO,TRAIN,SINTETICO
USR001281,54,GO,Goiania,3186.51,5.25,ALTA,10631.68,2,APOSENTADORIA,SAUDAVEL,TRAIN,SINTETICO
USR001282,32,ES,Vila Velha,3084.57,27.83,MEDIA,8350.77,1,RESERVA_EMERGENCIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR001283,31,RS,Porto Alegre,9658.72,69.17,BAIXA,6492.23,0,COMPRAR_IMOVEL,EM_RISCO,TRAIN,SINTETICO
USR001284,19,PR,Curitiba,5365.58,14.12,ALTA,27865.41,3,COMPRAR_IMOVEL,SAUDAVEL,TRAIN,SINTETICO
USR001285,28,PE,Olinda,5411.12,61.09,BAIXA,3748.62,2,ORGANIZAR_ORCAMENTO,EM_RISCO,TRAIN,SINTETICO
USR001286,22,SC,Joinville,7148.08,2.15,MEDIA,61776.66,1,ORGANIZAR_ORCAMENTO,SAUDAVEL,TRAIN,SINTETICO
USR001287,45,RS,Caxias do Sul,7762.79,39.46,MEDIA,27115.08,2,VIAGEM,EM_OBSERVACAO,TRAIN,SINTETICO
USR001288,33,PE,Recife,3179.83,46.11,NUNCA,764.44,2,RESERVA_EMERGENCIA,EM_RISCO,TRAIN,SINTETICO
USR001289,20,RJ,Rio de Janeiro,2022.42,38.05,BAIXA,1880.09,0,ORGANIZAR_ORCAMENTO,EM_RISCO,TRAIN,SINTETICO
USR001290,52,SC,Joinville,2718.1,38.94,BAIXA,9188.01,0,QUITAR_DIVIDAS,EM_OBSERVACAO,TRAIN,SINTETICO
USR001291,21,RJ,Duque de Caxias,4636.1,5.46,MEDIA,15367.4,0,RESERVA_EMERGENCIA,SAUDAVEL,TRAIN,SINTETICO
USR001292,38,CE,Juazeiro do Norte,1610.58,19.57,BAIXA,4483.43,2,QUITAR_DIVIDAS,EM_OBSERVACAO,TRAIN,SINTETICO
USR001293,27,RS,Caxias do Sul,9119.06,30.29,MEDIA,19795.04,2,APOSENTADORIA,EM_OBSERVACAO,TRAIN,SINTETICO
USR001294,39,BA,Feira de Santana,5778.44,35.83,MEDIA,21093.81,1,VIAGEM,EM_OBSERVACAO,VALIDATION,SINTETICO
USR001295,36,GO,Aparecida de Goiania,4466.53,20.35,MEDIA,2496.98,1,RESERVA_EMERGENCIA,EM_OBSERVACAO,VALIDATION,SINTETICO
USR001296,31,SC,Florianopolis,6044.58,34.75,MEDIA,15521.92,1,COMPRAR_IMOVEL,EM_OBSERVACAO,VALIDATION,SINTETICO
USR001297,60,BA,Feira de Santana,4919.06,38.99,MEDIA,15129.04,0,APOSENTADORIA,EM_OBSERVACAO,TEST,SINTETICO
USR001298,53,SC,Blumenau,5417.27,12.1,ALTA,49132.27,0,COMPRAR_IMOVEL,SAUDAVEL,TEST,SINTETICO
