usuario_id,mes_referencia,renda_mensal,total_despesas,percentual_renda_comprometida,nivel_endividamento_pct,taxa_poupanca_pct,percentual_despesas_fixas,percentual_gastos_nao_essenciais,quantidade_despesas_recorrentes,quantidade_transacoes_despesa,variacao_despesas_pct,reserva_em_meses,score_financeiro,perfil_financeiro,confianca_perfil,fatores_risco,fatores_positivos,regra_rotulacao,split,fonte
USR000570,2025-07,6585.36,4821.44,73.21,9.19,20.06,36.62,38.87,2,8,0.0,6.46,90.0,SAUDAVEL,0.8108,renda_comprometida|gastos_nao_essenciais_altos,baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000571,2025-07,6291.93,4945.91,78.61,39.34,8.47,89.38,10.62,4,5,0.0,2.66,73.0,EM_OBSERVACAO,0.6301,renda_comprometida|endividamento_moderado|reserva_baixa,poupanca_regular,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000572,2025-07,8658.53,6480.86,74.85,28.6,10.86,39.11,51.69,2,5,0.0,3.27,71.0,EM_OBSERVACAO,0.6276,renda_comprometida|endividamento_moderado|gastos_nao_essenciais_altos,poupanca_regular|reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000573,2025-07,6867.93,5027.85,73.21,14.0,18.57,39.59,0.0,3,4,0.0,7.18,100.0,SAUDAVEL,0.9326,renda_comprometida,baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000574,2025-07,7425.82,5139.19,69.21,21.15,20.75,34.1,6.8,3,8,0.0,8.92,100.0,SAUDAVEL,0.9551,endividamento_moderado,despesas_controladas|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000575,2025-07,5022.0,3934.72,78.35,32.23,9.64,54.1,9.74,5,8,0.0,1.54,73.0,EM_OBSERVACAO,0.5988,renda_comprometida|endividamento_moderado|reserva_baixa,poupanca_regular,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000576,2025-07,5216.33,3432.48,65.8,23.59,21.41,56.95,0.0,2,4,0.0,6.57,100.0,SAUDAVEL,0.9255,endividamento_moderado,despesas_controladas|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000577,2025-07,7717.22,5188.31,67.23,13.86,15.57,41.98,16.45,3,5,0.0,10.87,100.0,SAUDAVEL,0.9784,nenhum_relevante,despesas_controladas|baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000578,2025-07,2434.02,2055.58,84.45,32.53,7.81,50.89,6.16,2,4,0.0,1.19,65.0,EM_OBSERVACAO,0.6969,renda_comprometida|endividamento_moderado|baixa_taxa_poupanca|reserva_baixa,nenhum_relevante,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000579,2025-07,3647.59,3971.53,108.88,56.08,1.46,59.9,22.52,2,7,0.0,0.08,15.0,EM_RISCO,0.9074,despesas_acima_da_renda|endividamento_alto|poupanca_insuficiente|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000580,2025-07,3403.07,2686.05,78.93,0.0,13.83,51.48,48.52,4,6,0.0,12.12,85.0,SAUDAVEL,0.7102,renda_comprometida|gastos_nao_essenciais_altos,baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000581,2025-07,2278.7,1900.43,83.4,30.43,7.05,77.07,5.69,7,10,0.0,3.51,73.0,EM_OBSERVACAO,0.591,renda_comprometida|endividamento_moderado|baixa_taxa_poupanca,reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000582,2025-07,12160.72,9153.45,75.27,8.58,17.15,35.66,26.19,2,9,0.0,8.2,95.0,SAUDAVEL,0.894,renda_comprometida|gastos_nao_essenciais_em_atencao,baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000583,2025-07,4046.61,4251.09,105.05,23.82,7.6,27.22,45.7,4,10,0.0,0.71,23.0,EM_RISCO,0.9785,despesas_acima_da_renda|endividamento_moderado|baixa_taxa_poupanca|sem_reserva_adequada|gastos_nao_essenciais_altos,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000584,2025-07,5760.84,4765.4,82.72,26.94,4.29,71.48,17.24,3,6,0.0,2.82,65.0,EM_OBSERVACAO,0.7246,renda_comprometida|endividamento_moderado|baixa_taxa_poupanca|reserva_baixa,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000585,2025-07,2183.54,1460.15,66.87,32.21,9.85,66.72,33.28,4,6,0.0,5.97,86.0,SAUDAVEL,0.7718,endividamento_moderado|gastos_nao_essenciais_em_atencao,despesas_controladas|poupanca_regular|reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000586,2025-07,6142.56,5620.91,91.51,47.63,3.15,66.07,33.93,2,4,0.0,0.0,30.0,EM_RISCO,0.8665,renda_muito_comprometida|endividamento_alto|baixa_taxa_poupanca|sem_reserva_adequada|gastos_nao_essenciais_em_atencao,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000587,2025-07,3923.42,4111.7,104.8,66.13,1.53,83.78,16.22,6,10,0.0,1.08,12.0,EM_RISCO,0.943,despesas_acima_da_renda|endividamento_muito_alto|poupanca_insuficiente|reserva_baixa,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000588,2025-07,2532.54,3012.3,118.94,51.54,0.42,21.94,4.93,3,6,0.0,0.46,15.0,EM_RISCO,0.9245,despesas_acima_da_renda|endividamento_alto|poupanca_insuficiente|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000589,2025-07,3385.09,2036.53,60.16,18.43,20.13,25.51,3.76,3,6,0.0,11.15,100.0,SAUDAVEL,0.8769,nenhum_relevante,despesas_controladas|baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000590,2025-07,1849.64,1372.61,74.21,13.32,19.03,40.64,30.3,7,12,0.0,5.77,90.0,SAUDAVEL,0.8231,renda_comprometida|gastos_nao_essenciais_em_atencao,baixo_endividamento|boa_taxa_poupanca|reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000591,2025-07,6991.15,5133.08,73.42,4.97,19.66,35.52,34.12,3,5,0.0,19.74,95.0,SAUDAVEL,0.8142,renda_comprometida|gastos_nao_essenciais_em_atencao,baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000592,2025-07,8718.01,5801.2,66.54,6.26,16.91,92.28,0.0,3,7,0.0,12.83,100.0,SAUDAVEL,0.9416,nenhum_relevante,despesas_controladas|baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000593,2025-07,10056.52,5797.71,57.65,1.62,17.78,42.47,44.58,3,7,0.0,19.3,100.0,SAUDAVEL,0.9127,gastos_nao_essenciais_altos,despesas_controladas|baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000594,2025-07,6058.07,5085.73,83.95,57.53,2.83,47.41,2.99,6,9,0.0,0.45,40.0,EM_RISCO,0.6952,renda_comprometida|endividamento_alto|poupanca_insuficiente|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000595,2025-07,8957.47,7480.49,83.51,30.69,10.09,46.59,53.41,1,6,0.0,4.86,71.0,EM_OBSERVACAO,0.6425,renda_comprometida|endividamento_moderado|gastos_nao_essenciais_altos,poupanca_regular|reserva_adequada,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000596,2025-07,3417.36,3377.18,98.82,44.21,9.5,70.55,0.0,3,4,0.0,3.4,58.0,EM_OBSERVACAO,0.6609,renda_muito_comprometida|endividamento_alto,poupanca_regular|reserva_adequada,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000597,2025-07,2125.81,1217.64,57.28,10.35,14.7,22.27,28.27,2,5,0.0,17.04,100.0,SAUDAVEL,0.9367,gastos_nao_essenciais_em_atencao,despesas_controladas|baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000598,2025-07,7290.05,4326.6,59.35,16.74,11.55,47.15,0.87,7,13,0.0,13.11,100.0,SAUDAVEL,0.929,nenhum_relevante,despesas_controladas|baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000599,2025-07,10455.89,6482.57,62.0,23.45,6.34,36.34,14.17,1,8,0.0,3.6,83.0,SAUDAVEL,0.7205,endividamento_moderado|baixa_taxa_poupanca,despesas_controladas|reserva_adequada,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000600,2025-07,7762.27,4650.64,59.91,26.09,11.58,54.1,3.95,6,11,0.0,23.71,96.0,SAUDAVEL,0.844,endividamento_moderado,despesas_controladas|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000601,2025-07,7045.06,6424.07,91.19,29.76,3.85,39.09,60.91,1,4,0.0,6.08,56.0,EM_OBSERVACAO,0.6576,renda_muito_comprometida|endividamento_moderado|baixa_taxa_poupanca|gastos_nao_essenciais_altos,reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000602,2025-07,4163.96,3117.66,74.87,47.19,7.61,59.69,20.55,6,14,0.0,1.88,54.0,EM_OBSERVACAO,0.6634,renda_comprometida|endividamento_alto|baixa_taxa_poupanca|reserva_baixa,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000603,2025-07,4781.84,2789.78,58.34,0.0,10.28,99.33,0.67,4,4,0.0,17.44,100.0,SAUDAVEL,0.9243,nenhum_relevante,despesas_controladas|baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000604,2025-07,5360.19,5218.65,97.36,48.93,9.11,59.33,0.0,3,5,0.0,3.51,58.0,EM_OBSERVACAO,0.6707,renda_muito_comprometida|endividamento_alto,poupanca_regular|reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000605,2025-07,11424.13,8830.51,77.3,45.47,8.41,36.73,8.14,3,8,0.0,0.8,55.0,EM_OBSERVACAO,0.6425,renda_comprometida|endividamento_alto|sem_reserva_adequada,poupanca_regular,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000606,2025-07,1591.64,1394.22,87.6,36.5,10.88,63.51,2.99,3,6,0.0,4.27,69.0,EM_OBSERVACAO,0.6596,renda_muito_comprometida|endividamento_moderado,poupanca_regular|reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000607,2025-07,3553.61,2970.38,83.59,51.54,2.39,79.28,20.72,2,5,0.0,0.07,40.0,EM_RISCO,0.6858,renda_comprometida|endividamento_alto|poupanca_insuficiente|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000608,2025-07,5251.31,4730.28,90.08,35.94,9.18,68.38,7.99,5,8,0.0,1.2,61.0,EM_OBSERVACAO,0.7246,renda_muito_comprometida|endividamento_moderado|reserva_baixa,poupanca_regular,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000609,2025-07,5314.63,4243.7,79.85,37.89,7.87,68.15,25.73,0,6,0.0,2.33,60.0,EM_OBSERVACAO,0.7197,renda_comprometida|endividamento_moderado|baixa_taxa_poupanca|reserva_baixa|gastos_nao_essenciais_em_atencao,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000610,2025-07,14972.67,16583.01,110.76,58.38,2.01,87.5,0.0,2,5,0.0,0.64,15.0,EM_RISCO,0.952,despesas_acima_da_renda|endividamento_alto|poupanca_insuficiente|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000611,2025-07,5746.57,3332.79,58.0,25.68,15.04,51.37,13.8,4,11,0.0,13.29,100.0,SAUDAVEL,0.9295,endividamento_moderado,despesas_controladas|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000612,2025-07,6088.23,5674.83,93.21,68.31,1.92,63.99,36.01,3,9,0.0,0.07,8.0,EM_RISCO,0.917,renda_muito_comprometida|endividamento_muito_alto|poupanca_insuficiente|sem_reserva_adequada|gastos_nao_essenciais_altos,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000613,2025-07,4822.69,3627.35,75.21,31.22,9.47,24.57,25.97,5,9,0.0,2.39,68.0,EM_OBSERVACAO,0.6794,renda_comprometida|endividamento_moderado|reserva_baixa|gastos_nao_essenciais_em_atencao,poupanca_regular,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000614,2025-07,1714.03,1760.42,102.71,67.17,0.14,53.75,39.01,5,11,0.0,0.87,0.0,EM_RISCO,0.9177,despesas_acima_da_renda|endividamento_muito_alto|poupanca_insuficiente|sem_reserva_adequada|gastos_nao_essenciais_altos,nenhum_relevante,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000615,2025-07,3144.43,2183.74,69.45,12.15,14.4,11.18,88.82,2,6,0.0,28.47,95.0,SAUDAVEL,0.8275,gastos_nao_essenciais_altos,despesas_controladas|baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000616,2025-07,4056.92,3898.03,96.08,37.24,10.81,56.15,43.85,3,4,0.0,2.77,51.0,EM_OBSERVACAO,0.612,renda_muito_comprometida|endividamento_moderado|reserva_baixa|gastos_nao_essenciais_altos,poupanca_regular,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000617,2025-07,4410.82,5189.19,117.65,70.94,2.85,28.42,44.65,1,9,0.0,0.08,0.0,EM_RISCO,0.9096,despesas_acima_da_renda|endividamento_muito_alto|poupanca_insuficiente|sem_reserva_adequada|gastos_nao_essenciais_altos,nenhum_relevante,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000618,2025-07,4723.52,4225.35,89.45,28.45,4.43,30.07,66.67,4,7,0.0,2.67,43.0,EM_RISCO,0.6447,renda_muito_comprometida|endividamento_moderado|baixa_taxa_poupanca|reserva_baixa|gastos_nao_essenciais_altos,nenhum_relevante,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000619,2025-07,7264.78,5841.57,80.41,45.17,9.04,12.78,9.87,2,8,0.0,3.16,70.0,EM_OBSERVACAO,0.6655,renda_comprometida|endividamento_alto,poupanca_regular|reserva_adequada,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000620,2025-07,6337.99,6883.7,108.61,76.94,0.76,47.87,32.78,3,9,0.0,0.17,0.0,EM_RISCO,0.98,despesas_acima_da_renda|endividamento_muito_alto|poupanca_insuficiente|sem_reserva_adequada|gastos_nao_essenciais_em_atencao,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000621,2025-07,3588.2,2607.78,72.68,31.42,4.95,34.05,41.02,4,7,0.0,4.83,63.0,EM_OBSERVACAO,0.6817,renda_comprometida|endividamento_moderado|baixa_taxa_poupanca|gastos_nao_essenciais_altos,reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000622,2025-07,8506.22,7864.48,92.46,43.5,10.03,61.39,31.55,5,8,0.0,2.91,45.0,EM_RISCO,0.6902,renda_muito_comprometida|endividamento_alto|reserva_baixa|gastos_nao_essenciais_em_atencao,poupanca_regular,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000623,2025-07,2423.14,1620.43,66.87,0.0,10.43,60.32,23.92,1,4,0.0,5.06,100.0,SAUDAVEL,0.9246,nenhum_relevante,despesas_controladas|baixo_endividamento|poupanca_regular|reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000624,2025-07,2859.84,3113.72,108.88,76.53,1.79,74.75,13.35,2,4,0.0,0.17,5.0,EM_RISCO,0.9641,despesas_acima_da_renda|endividamento_muito_alto|poupanca_insuficiente|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000625,2025-07,4370.24,3667.77,83.93,44.26,9.48,47.28,22.16,5,8,0.0,0.99,55.0,EM_OBSERVACAO,0.6503,renda_comprometida|endividamento_alto|sem_reserva_adequada,poupanca_regular,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000626,2025-07,11940.64,10663.96,89.31,19.45,3.76,45.23,16.59,4,7,0.0,3.48,70.0,EM_OBSERVACAO,0.6348,renda_muito_comprometida|baixa_taxa_poupanca,baixo_endividamento|reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000627,2025-07,1498.99,1434.31,95.69,46.24,5.2,39.81,0.0,3,7,0.0,1.29,42.0,EM_RISCO,0.6853,renda_muito_comprometida|endividamento_alto|baixa_taxa_poupanca|reserva_baixa,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000628,2025-07,2414.48,2343.56,97.06,39.28,6.24,77.05,22.95,2,4,0.0,0.67,46.0,EM_RISCO,0.6325,renda_muito_comprometida|endividamento_moderado|baixa_taxa_poupanca|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000629,2025-07,9757.93,6814.02,69.83,11.66,18.95,49.63,5.56,2,5,0.0,8.37,100.0,SAUDAVEL,0.9461,nenhum_relevante,despesas_controladas|baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000630,2025-07,5079.75,4785.79,94.21,18.18,5.0,29.74,0.0,3,6,0.0,1.11,62.0,EM_OBSERVACAO,0.7072,renda_muito_comprometida|baixa_taxa_poupanca|reserva_baixa,baixo_endividamento,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000631,2025-07,2652.22,1911.53,72.07,17.26,17.73,54.83,37.15,3,14,0.0,8.62,90.0,SAUDAVEL,0.7829,renda_comprometida|gastos_nao_essenciais_altos,baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000632,2025-07,6272.04,5549.09,88.47,22.75,5.79,90.32,9.68,2,4,0.0,0.69,46.0,EM_RISCO,0.6131,renda_muito_comprometida|endividamento_moderado|baixa_taxa_poupanca|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000633,2025-07,5921.0,5519.34,93.22,51.16,4.59,22.63,65.93,3,4,0.0,1.47,32.0,EM_RISCO,0.8269,renda_muito_comprometida|endividamento_alto|baixa_taxa_poupanca|reserva_baixa|gastos_nao_essenciais_altos,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000634,2025-07,11029.73,6346.14,57.54,11.31,13.98,41.77,33.09,3,8,0.0,13.3,100.0,SAUDAVEL,0.9544,gastos_nao_essenciais_em_atencao,despesas_controladas|baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000635,2025-07,3191.67,2982.87,93.46,49.27,1.73,74.64,0.66,2,4,0.0,0.66,28.0,EM_RISCO,0.8866,renda_muito_comprometida|endividamento_alto|poupanca_insuficiente|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000636,2025-07,3537.99,2662.16,75.25,45.02,9.25,26.78,4.39,2,4,0.0,3.7,70.0,EM_OBSERVACAO,0.6466,renda_comprometida|endividamento_alto,poupanca_regular|reserva_adequada,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000637,2025-07,2839.02,1629.72,57.4,22.0,19.68,71.48,28.52,4,5,0.0,9.89,96.0,SAUDAVEL,0.8207,endividamento_moderado|gastos_nao_essenciais_em_atencao,despesas_controladas|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000638,2025-07,6041.1,3378.89,55.93,15.71,13.33,46.17,0.0,3,4,0.0,8.62,100.0,SAUDAVEL,0.9268,nenhum_relevante,despesas_controladas|baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000639,2025-07,5904.61,3413.83,57.82,5.23,15.87,52.18,47.02,7,11,0.0,8.44,100.0,SAUDAVEL,0.8902,gastos_nao_essenciais_altos,despesas_controladas|baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000640,2025-07,4600.0,3203.59,69.64,0.86,21.98,56.81,43.19,2,6,0.0,6.81,100.0,SAUDAVEL,0.8961,gastos_nao_essenciais_altos,despesas_controladas|baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000641,2025-07,5647.7,5186.84,91.84,31.08,6.27,49.15,50.85,3,4,0.0,3.38,51.0,EM_OBSERVACAO,0.5952,renda_muito_comprometida|endividamento_moderado|baixa_taxa_poupanca|gastos_nao_essenciais_altos,reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000642,2025-07,3792.06,3525.82,92.98,38.31,9.3,51.47,13.69,3,6,0.0,1.29,61.0,EM_OBSERVACAO,0.6913,renda_muito_comprometida|endividamento_moderado|reserva_baixa,poupanca_regular,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000643,2025-07,2984.35,2792.29,93.56,21.38,9.86,61.27,23.73,2,8,0.0,0.74,54.0,EM_OBSERVACAO,0.6036,renda_muito_comprometida|endividamento_moderado|sem_reserva_adequada,poupanca_regular,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000644,2025-07,9916.0,10608.9,106.99,34.37,2.45,43.56,52.11,5,9,0.0,0.35,16.0,EM_RISCO,0.927,despesas_acima_da_renda|endividamento_moderado|poupanca_insuficiente|sem_reserva_adequada|gastos_nao_essenciais_altos,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000645,2025-07,8501.5,7279.02,85.62,31.97,4.74,63.19,21.84,1,4,0.0,3.67,61.0,EM_OBSERVACAO,0.7093,renda_muito_comprometida|endividamento_moderado|baixa_taxa_poupanca,reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000646,2025-07,8411.85,8552.12,101.67,46.77,3.5,75.2,11.54,6,8,0.0,0.65,22.0,EM_RISCO,0.9243,despesas_acima_da_renda|endividamento_alto|baixa_taxa_poupanca|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000647,2025-07,8655.3,7782.35,89.91,26.34,10.27,19.59,58.8,4,10,0.0,3.64,59.0,EM_OBSERVACAO,0.7135,renda_muito_comprometida|endividamento_moderado|gastos_nao_essenciais_altos,poupanca_regular|reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000648,2025-07,6918.7,5123.4,74.05,27.81,4.24,8.68,54.08,2,12,0.0,4.22,63.0,EM_OBSERVACAO,0.7327,renda_comprometida|endividamento_moderado|baixa_taxa_poupanca|gastos_nao_essenciais_altos,reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000649,2025-07,5269.22,2313.22,43.9,21.86,16.68,40.91,59.09,3,5,0.0,9.75,91.0,SAUDAVEL,0.8062,endividamento_moderado|gastos_nao_essenciais_altos,despesas_controladas|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000650,2025-07,5715.12,4331.7,75.79,31.34,6.48,51.72,16.58,1,4,0.0,5.22,73.0,EM_OBSERVACAO,0.631,renda_comprometida|endividamento_moderado|baixa_taxa_poupanca,reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000651,2025-07,7810.28,5228.38,66.94,0.69,16.24,47.61,21.06,4,5,0.0,6.5,100.0,SAUDAVEL,0.9326,nenhum_relevante,despesas_controladas|baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000652,2025-07,6378.56,4066.58,63.75,12.48,11.3,62.55,0.0,3,5,0.0,11.8,100.0,SAUDAVEL,0.9678,nenhum_relevante,despesas_controladas|baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000653,2025-07,3372.74,1995.15,59.16,22.89,10.97,49.38,50.62,3,5,0.0,6.92,86.0,SAUDAVEL,0.7341,endividamento_moderado|gastos_nao_essenciais_altos,despesas_controladas|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000654,2025-07,4133.27,3118.1,75.44,7.63,17.32,15.39,57.95,1,6,0.0,12.39,90.0,SAUDAVEL,0.7814,renda_comprometida|gastos_nao_essenciais_altos,baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000655,2025-07,1420.43,1488.95,104.82,52.14,2.9,53.22,24.23,4,9,0.0,1.01,22.0,EM_RISCO,0.9721,despesas_acima_da_renda|endividamento_alto|poupanca_insuficiente|reserva_baixa,nenhum_relevante,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000656,2025-07,4104.11,3589.69,87.47,29.9,5.74,37.02,47.53,4,7,0.0,0.9,36.0,EM_RISCO,0.7782,renda_muito_comprometida|endividamento_moderado|baixa_taxa_poupanca|sem_reserva_adequada|gastos_nao_essenciais_altos,nenhum_relevante,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000657,2025-07,9992.61,9511.86,95.19,19.86,3.46,64.12,22.03,3,6,0.0,1.06,62.0,EM_OBSERVACAO,0.7656,renda_muito_comprometida|baixa_taxa_poupanca|reserva_baixa,baixo_endividamento,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000658,2025-07,3405.95,1989.01,58.4,18.02,11.64,51.71,21.8,3,7,0.0,7.54,100.0,SAUDAVEL,0.9542,nenhum_relevante,despesas_controladas|baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000659,2025-07,4748.17,3855.42,81.2,59.15,2.84,13.95,39.16,2,6,0.0,0.61,30.0,EM_RISCO,0.8445,renda_comprometida|endividamento_alto|poupanca_insuficiente|sem_reserva_adequada|gastos_nao_essenciais_altos,nenhum_relevante,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000660,2025-07,6006.11,3687.11,61.39,4.94,19.79,97.74,2.26,1,4,0.0,12.33,100.0,SAUDAVEL,0.9589,nenhum_relevante,despesas_controladas|baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000661,2025-07,4765.98,4123.5,86.52,20.48,5.91,61.46,18.82,5,10,0.0,4.81,61.0,EM_OBSERVACAO,0.7223,renda_muito_comprometida|endividamento_moderado|baixa_taxa_poupanca,reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000662,2025-07,5566.37,6677.48,119.96,60.88,1.83,28.1,49.65,2,5,0.0,0.27,0.0,EM_RISCO,0.9103,despesas_acima_da_renda|endividamento_muito_alto|poupanca_insuficiente|sem_reserva_adequada|gastos_nao_essenciais_altos,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
